manutencao_id,veiculo_id,tipo_veiculo,ano_fabricacao,data_manutencao,oficina,tipo_manutencao,componente,custo_reais,tempo_parado_horas,km_odometro,cidade_servico
MAN-01288,VEI-0123,Caminhão,2020,2024-01-29,Moto Peças,Corretiva,Motor,2741.38,24.9,294827,Maracanaú
MAN-01289,VEI-0045,Utilitário,2019,2023-09-01,AutoCenter VIP,Corretiva,Freios,1090.6,27.2,306955,Fortaleza
MAN-01290,VEI-0088,Utilitário,2021,2024-07-07,Oficina Popular,Corretiva,Pneus,1341.07,28.2,250489,Sobral
MAN-01291,VEI-0188,Van,2015,2024-05-10,ServiCar Express,Corretiva,Freios,1039.1,24.8,35824,Salvador
MAN-01292,VEI-0006,Caminhão,2016,2023-11-08,Oficina Popular,Corretiva,Suspensão,1418.88,,204838,Sobral
MAN-01293,VEI-0200,Caminhão,2017,2023-09-19,AutoCenter VIP,Preventiva,Elétrica,669.52,9.5,200315,Maracanaú
MAN-01294,VEI-0074,Caminhão,2023,2024-05-04,Pneus & Cia,Corretiva,Direção,908.14,35.5,186419,Caucaia
MAN-01295,VEI-0112,Van,2019,2024-03-23,Moto Peças,Corretiva,Elétrica,606.35,15.0,308042,Sobral
MAN-01296,VEI-0091,Van,2018,2023-11-24,AutoCenter VIP,Corretiva,Transmissão,4782.84,22.2,342181,Teresina
MAN-01297,VEI-0040,Van,2021,2024-06-06,Auto Elétrica Norte,Corretiva,Direção,777.18,28.0,324296,Caucaia
MAN-01298,VEI-0180,Van,2015,2024-11-24,AutoCenter VIP,Preventiva,Arrefecimento,772.15,6.6,295291,Sobral
MAN-01299,VEI-0146,Utilitário,2017,2024-04-27,AutoCenter VIP,Preventiva,Motor,2579.2,17.2,289238,Teresina
MAN-01300,VEI-0167,Caminhão,2018,2024-05-17,ServiCar Express,Corretiva,Elétrica,1335.51,12.4,363346,Maracanaú
MAN-01301,VEI-0001,Caminhão,2016,2023-11-21,MecaPremium,Corretiva,Freios,1358.35,19.5,81966,Fortaleza
MAN-01302,VEI-0120,Utilitário,2022,2024-12-18,Auto Elétrica Norte,Corretiva,Suspensão,1577.66,17.0,84958,Maracanaú
MAN-01303,VEI-0010,Caminhão,2020,2024-02-02,Retífica Ceará,Preventiva,Direção,311.13,10.2,199124,Fortaleza
MAN-01304,VEI-0123,Caminhão,2020,2023-10-15,ServiCar Express,Preventiva,Arrefecimento,87.54,7.3,349830,Salvador
MAN-01305,VEI-0198,Caminhão,2023,2024-01-04,MecaPremium,Corretiva,Suspensão,1083.02,34.7,223982,Juazeiro do Norte
MAN-01306,VEI-0053,Utilitário,2021,2024-09-06,AutoCenter VIP,Corretiva,Pneus,2254.19,20.9,338944,Juazeiro do Norte
MAN-01307,VEI-0163,Van,2015,2023-08-30,Mecânica Central,Corretiva,Direção,512.74,12.0,171874,Sobral
MAN-01308,VEI-0021,Van,2021,2024-06-03,Moto Peças,Corretiva,Motor,1911.8,22.8,22801,Fortaleza
MAN-01309,VEI-0026,Van,2020,2023-07-24,Moto Peças,Preventiva,Direção,460.25,1.0,199296,Juazeiro do Norte
MAN-01310,VEI-0125,Van,2021,2024-02-26,AutoCenter VIP,Preventiva,Motor,3313.77,14.9,179018,Fortaleza
MAN-01311,VEI-0036,Van,2021,2024-09-28,AutoCenter VIP,Corretiva,Direção,686.89,28.6,204633,Sobral
MAN-01312,VEI-0144,Caminhão,2020,2024-06-28,Mecânica Central,Corretiva,Transmissão,2994.26,35.5,121458,Sobral
MAN-01313,VEI-0187,Utilitário,2022,2023-12-01,Oficina Popular,Corretiva,Elétrica,611.01,24.2,76390,Caucaia
MAN-01314,VEI-0074,Caminhão,2023,2024-05-19,Moto Peças,Corretiva,Transmissão,2555.79,28.2,206348,Caucaia
MAN-01315,VEI-0100,Van,2020,2024-04-03,Mecânica Central,Corretiva,Elétrica,772.85,19.0,174289,Maracanaú
MAN-01316,VEI-0140,Caminhão,2022,2024-12-20,Auto Elétrica Norte,Corretiva,Transmissão,3112.14,24.9,237676,Juazeiro do Norte
MAN-01317,VEI-0045,Utilitário,2019,2023-07-04,Freios Total,Preventiva,Elétrica,397.58,6.4,310481,Fortaleza
MAN-01318,VEI-0027,Utilitário,2019,2024-09-29,Retífica Ceará,Corretiva,Freios,893.3,23.8,134525,Maracanaú
MAN-01319,VEI-0109,Utilitário,2016,2024-07-06,Freios Total,Corretiva,Motor,2397.39,17.5,181865,Juazeiro do Norte
MAN-01320,VEI-0103,Van,2015,2023-10-06,Freios Total,Preventiva,Pneus,690.24,15.9,208937,Juazeiro do Norte
MAN-01321,VEI-0110,Utilitário,2018,2023-12-17,MecaPremium,Corretiva,Suspensão,2002.26,22.6,193401,Teresina
MAN-01322,VEI-0054,Van,2019,2023-11-21,Oficina Popular,Preventiva,Transmissão,2657.74,9.8,251552,Maracanaú
MAN-01323,VEI-0172,Caminhão,2018,2023-12-29,AutoCenter VIP,Preventiva,Direção,817.02,13.6,272714,Teresina
MAN-01324,VEI-0004,Utilitário,2020,2024-06-10,Auto Elétrica Norte,Corretiva,Transmissão,2049.21,,275761,Fortaleza
MAN-01325,VEI-0144,Caminhão,2020,2024-03-12,Moto Peças,Preventiva,Elétrica,227.41,10.0,116149,Sobral
MAN-01326,VEI-0066,Utilitário,2018,2024-02-19,MecaPremium,Preventiva,Suspensão,1114.36,10.5,67052,Sobral
MAN-01327,VEI-0092,Utilitário,2020,2024-09-30,Freios Total,Preventiva,Pneus,1340.83,14.2,295091,Caucaia
MAN-01328,VEI-0195,Caminhão,2019,2024-11-25,Auto Elétrica Norte,Corretiva,Freios,192.04,24.4,334061,Fortaleza
MAN-01329,VEI-0195,Caminhão,2019,2023-12-26,AutoCenter VIP,Corretiva,Freios,1805.99,20.1,335884,Fortaleza
MAN-01330,VEI-0070,Van,2017,2024-12-21,ServiCar Express,Corretiva,Arrefecimento,1108.43,27.6,206396,Juazeiro do Norte
MAN-01331,VEI-0035,Van,2017,2024-12-11,MecaPremium,Corretiva,Freios,1492.08,27.0,135274,Caucaia
MAN-01332,VEI-0035,Van,2017,2024-06-01,AutoCenter VIP,Corretiva,Suspensão,2491.23,18.6,130933,Caucaia
MAN-01333,VEI-0115,Van,2019,2024-05-29,ServiCar Express,Preventiva,Arrefecimento,505.51,11.3,80313,Recife
MAN-01334,VEI-0050,Caminhão,2019,2024-01-28,Auto Elétrica Norte,Corretiva,Arrefecimento,698.12,28.5,174326,Fortaleza
MAN-01335,VEI-0091,Van,2018,2023-11-18,AutoCenter VIP,Preventiva,Suspensão,1203.1,1.6,346210,Salvador
MAN-01336,VEI-0142,Caminhão,2016,2023-11-15,Auto Elétrica Norte,Corretiva,Pneus,1511.71,10.4,124092,Fortaleza
MAN-01337,VEI-0153,Caminhão,2020,2023-12-07,ServiCar Express,Preventiva,Suspensão,1118.69,,22870,Recife
MAN-01338,VEI-0179,Caminhão,2016,2024-09-26,ServiCar Express,Preventiva,Pneus,2653.76,1.0,352356,Recife
MAN-01339,VEI-0045,Utilitário,2019,2024-01-27,Moto Peças,Corretiva,Suspensão,2154.04,,349724,Fortaleza
MAN-01340,VEI-0159,Utilitário,2019,2024-07-12,AutoCenter VIP,Corretiva,Suspensão,1005.08,34.7,118557,Recife
MAN-01341,VEI-0179,Caminhão,2016,2024-03-28,Freios Total,Corretiva,Motor,2019.61,25.1,342916,Sobral
MAN-01342,VEI-0046,Utilitário,2015,2023-08-03,ServiCar Express,Preventiva,Direção,543.05,21.4,75210,Juazeiro do Norte
MAN-01343,VEI-0096,Van,2016,2024-04-17,Moto Peças,Corretiva,Transmissão,1279.59,23.4,273019,Juazeiro do Norte
MAN-01344,VEI-0011,Utilitário,2023,2023-12-09,Freios Total,Preventiva,Motor,2096.53,18.3,349293,Juazeiro do Norte
MAN-01345,VEI-0007,Caminhão,2019,2023-07-31,Auto Elétrica Norte,Preventiva,Elétrica,337.28,8.0,294470,Sobral
MAN-01346,VEI-0012,Caminhão,2015,2024-12-14,ServiCar Express,Preventiva,Freios,1130.34,3.7,78585,Juazeiro do Norte
MAN-01347,VEI-0120,Utilitário,2022,2024-11-01,Freios Total,Corretiva,Pneus,1645.11,29.6,92828,Maracanaú
MAN-01348,VEI-0020,Utilitário,2015,2024-07-30,AutoCenter VIP,Corretiva,Elétrica,1223.3,,212777,Fortaleza
MAN-01349,VEI-0030,Caminhão,2015,2024-06-16,Freios Total,Corretiva,Suspensão,1327.09,16.4,72000,Fortaleza
MAN-01350,VEI-0163,Van,2015,2024-04-05,Mecânica Central,Corretiva,Arrefecimento,727.17,28.4,152295,Sobral
MAN-01351,VEI-0037,Van,2018,2023-12-13,Freios Total,Preventiva,Pneus,50.0,13.6,117666,Maracanaú
MAN-01352,VEI-0081,Caminhão,2021,2024-09-02,ServiCar Express,Corretiva,Freios,482.26,19.5,92996,Recife
MAN-01353,VEI-0170,Caminhão,2021,2024-08-05,Pneus & Cia,Corretiva,Suspensão,1636.09,,199086,Juazeiro do Norte
MAN-01354,VEI-0189,Utilitário,2023,2024-02-04,Oficina Popular,Preventiva,Suspensão,220.14,12.0,249076,Caucaia
MAN-01355,VEI-0001,Caminhão,2016,2023-08-21,AutoCenter VIP,Corretiva,Suspensão,1719.57,19.6,33822,Fortaleza
MAN-01356,VEI-0019,Utilitário,2021,2023-09-06,AutoCenter VIP,Corretiva,Motor,2258.21,29.5,225239,Juazeiro do Norte
MAN-01357,VEI-0104,Caminhão,2019,2024-09-25,Oficina Popular,Preventiva,Freios,695.56,11.5,119779,Juazeiro do Norte
MAN-01358,VEI-0023,Caminhão,2021,2024-10-14,Mecânica Central,Preventiva,Elétrica,412.82,14.9,360119,Caucaia
MAN-01359,VEI-0180,Van,2015,2023-10-20,MecaPremium,Corretiva,Transmissão,4464.2,,230598,Sobral
MAN-01360,VEI-0119,Caminhão,2020,2024-03-23,Freios Total,Preventiva,Freios,178.11,1.0,209563,Maracanaú
MAN-01361,VEI-0006,Caminhão,2016,2023-09-16,Moto Peças,Preventiva,Motor,1057.66,15.7,195233,Sobral
MAN-01362,VEI-0003,Utilitário,2020,2023-11-28,Moto Peças,Corretiva,Transmissão,4774.5,24.3,93350,Caucaia
MAN-01363,VEI-0085,Van,2020,2024-11-15,Mecânica Central,Corretiva,Arrefecimento,594.73,18.6,161484,Sobral
MAN-01364,VEI-0050,Caminhão,2019,2024-03-19,Freios Total,Corretiva,Freios,849.86,17.6,114358,Fortaleza
MAN-01365,VEI-0147,Van,2023,2023-09-05,ServiCar Express,Preventiva,Arrefecimento,79.9,1.0,123044,Recife
MAN-01366,VEI-0169,Utilitário,2018,2024-03-22,Pneus & Cia,Corretiva,Freios,572.52,17.2,178462,Juazeiro do Norte
MAN-01367,VEI-0139,Caminhão,2023,2024-08-09,ServiCar Express,Corretiva,Arrefecimento,1763.66,14.7,57733,Maracanaú
MAN-01368,VEI-0103,Van,2015,2024-10-16,Freios Total,Corretiva,Elétrica,585.85,15.7,240865,Juazeiro do Norte
MAN-01369,VEI-0189,Utilitário,2023,2023-11-24,ServiCar Express,Corretiva,Transmissão,6730.77,20.3,222091,Caucaia
MAN-01370,VEI-0167,Caminhão,2018,2024-04-13,MecaPremium,Preventiva,Transmissão,2745.95,11.4,348149,Salvador
MAN-01371,VEI-0184,Caminhão,2017,2023-07-15,Oficina Popular,Corretiva,Direção,848.08,19.6,328620,Caucaia
MAN-01372,VEI-0014,Utilitário,2017,2024-03-05,ServiCar Express,Preventiva,Elétrica,721.86,12.2,204391,Caucaia
MAN-01373,VEI-0161,Utilitário,2021,2024-10-22,Freios Total,Preventiva,Pneus,803.56,8.2,170339,Caucaia
MAN-01374,VEI-0039,Utilitário,2020,2024-08-01,ServiCar Express,Corretiva,Motor,3694.8,22.8,34942,Fortaleza
MAN-01375,VEI-0144,Caminhão,2020,2023-07-17,Auto Elétrica Norte,Corretiva,Elétrica,998.14,,124131,Sobral
MAN-01376,VEI-0003,Utilitário,2020,2024-09-20,MecaPremium,Corretiva,Arrefecimento,1243.45,11.8,84944,Caucaia
MAN-01377,VEI-0109,Utilitário,2016,2023-10-21,Auto Elétrica Norte,Corretiva,Transmissão,4008.33,30.9,169539,Juazeiro do Norte
MAN-01378,VEI-0035,Van,2017,2023-09-06,Retífica Ceará,Corretiva,Elétrica,795.43,28.5,125304,Caucaia
MAN-01379,VEI-0190,Utilitário,2022,2023-10-24,Pneus & Cia,Preventiva,Arrefecimento,601.28,18.1,292041,Caucaia
MAN-01380,VEI-0182,Van,2022,2024-06-28,Auto Elétrica Norte,Preventiva,Elétrica,430.35,4.1,80995,Fortaleza
MAN-01381,VEI-0126,Caminhão,2017,2024-01-17,ServiCar Express,Preventiva,Pneus,1231.92,1.0,64478,Juazeiro do Norte
MAN-01382,VEI-0147,Van,2023,2023-07-01,ServiCar Express,Corretiva,Motor,4368.93,24.1,180839,Juazeiro do Norte
MAN-01383,VEI-0189,Utilitário,2023,2024-12-23,Auto Elétrica Norte,Corretiva,Transmissão,4200.64,18.8,232593,Caucaia
MAN-01384,VEI-0078,Caminhão,2015,2024-08-29,Mecânica Central,Corretiva,Suspensão,1024.07,31.7,76240,Caucaia
MAN-01385,VEI-0166,Van,2023,2024-07-15,Retífica Ceará,Corretiva,Elétrica,294.11,25.7,158064,Fortaleza
MAN-01386,VEI-0138,Utilitário,2016,2024-07-31,AutoCenter VIP,Preventiva,Arrefecimento,742.86,7.3,192483,Sobral
MAN-01387,VEI-0038,Utilitário,2016,2024-05-16,AutoCenter VIP,Corretiva,Arrefecimento,1086.98,21.3,104188,Salvador
MAN-01388,VEI-0138,Utilitário,2016,2023-10-06,Auto Elétrica Norte,Preventiva,Suspensão,50.0,1.0,159779,Sobral
MAN-01389,VEI-0167,Caminhão,2018,2023-11-23,Freios Total,Preventiva,Suspensão,426.78,19.0,335603,Maracanaú
MAN-01390,VEI-0085,Van,2020,2023-08-30,ServiCar Express,Corretiva,Motor,4074.56,29.8,110226,Sobral
MAN-01391,VEI-0041,Caminhão,2019,2023-11-09,Retífica Ceará,Corretiva,Pneus,1131.73,23.9,68077,Caucaia
MAN-01392,VEI-0134,Utilitário,2023,2024-10-15,Freios Total,Corretiva,Suspensão,809.82,19.3,72444,Fortaleza
MAN-01393,VEI-0026,Van,2020,2023-10-29,Oficina Popular,Corretiva,Elétrica,483.42,22.0,160512,Juazeiro do Norte
MAN-01394,VEI-0185,Utilitário,2022,2023-09-03,Freios Total,Corretiva,Suspensão,1131.5,19.4,248527,Maracanaú
MAN-01395,VEI-0006,Caminhão,2016,2023-08-19,Pneus & Cia,Preventiva,Elétrica,137.69,13.7,233279,Sobral
MAN-01396,VEI-0143,Van,2022,2023-08-23,Moto Peças,Preventiva,Freios,606.86,1.0,242043,Fortaleza
MAN-01397,VEI-0060,Van,2015,2024-03-10,Retífica Ceará,Corretiva,Freios,776.94,28.9,331521,Juazeiro do Norte
MAN-01398,VEI-0035,Van,2017,2024-10-01,Pneus & Cia,Preventiva,Freios,1124.74,6.1,168716,Caucaia
MAN-01399,VEI-0186,Caminhão,2017,2024-04-30,Oficina Popular,Corretiva,Freios,883.51,26.6,250700,Maracanaú
MAN-01400,VEI-0155,Utilitário,2018,2024-01-28,MecaPremium,Preventiva,Transmissão,3222.55,17.1,269561,Fortaleza
MAN-01401,VEI-0018,Van,2018,2023-07-24,Pneus & Cia,Corretiva,Suspensão,944.36,35.0,320567,Sobral
MAN-01402,VEI-0013,Van,2019,2024-11-26,AutoCenter VIP,Corretiva,Motor,2334.22,27.9,282271,Sobral
MAN-01403,VEI-0082,Van,2022,2023-08-11,Freios Total,Corretiva,Elétrica,50.0,18.2,256256,Caucaia
MAN-01404,VEI-0182,Van,2022,2024-05-27,Retífica Ceará,Corretiva,Freios,549.72,23.3,131213,Fortaleza
MAN-01405,VEI-0124,Caminhão,2015,2023-09-30,Oficina Popular,Corretiva,Direção,896.29,12.7,84944,Caucaia
MAN-01406,VEI-0061,Van,2023,2024-10-30,AutoCenter VIP,Preventiva,Suspensão,672.4,8.2,255917,Fortaleza
MAN-01407,VEI-0183,Van,2020,2024-02-19,Freios Total,Preventiva,Suspensão,267.7,7.1,358057,Juazeiro do Norte
MAN-01408,VEI-0199,Van,2016,2024-08-13,ServiCar Express,Preventiva,Pneus,1584.29,2.7,313077,Sobral
MAN-01409,VEI-0159,Utilitário,2019,2024-12-29,Freios Total,Preventiva,Transmissão,1608.06,7.6,162758,Juazeiro do Norte
MAN-01410,VEI-0189,Utilitário,2023,2024-11-14,ServiCar Express,Preventiva,Motor,84.03,,241502,Caucaia
MAN-01411,VEI-0082,Van,2022,2023-10-09,AutoCenter VIP,Corretiva,Direção,2517.96,23.5,260193,Caucaia
MAN-01412,VEI-0125,Van,2021,2024-05-24,Auto Elétrica Norte,Corretiva,Direção,1266.65,28.5,195927,Fortaleza
MAN-01413,VEI-0069,Caminhão,2017,2023-08-20,Oficina Popular,Preventiva,Pneus,514.35,1.0,136756,Caucaia
MAN-01414,VEI-0156,Caminhão,2020,2023-08-10,ServiCar Express,Corretiva,Transmissão,2442.4,,27375,Juazeiro do Norte
MAN-01415,VEI-0059,Van,2023,2024-01-11,Retífica Ceará,Corretiva,Motor,3341.5,21.0,185711,Fortaleza
MAN-01416,VEI-0015,Van,2021,2023-11-27,ServiCar Express,Corretiva,Freios,1013.17,27.4,394071,Sobral
MAN-01417,VEI-0085,Van,2020,2024-04-24,Moto Peças,Corretiva,Arrefecimento,770.22,17.9,123512,Sobral
MAN-01418,VEI-0119,Caminhão,2020,2024-12-21,Mecânica Central,Corretiva,Pneus,2097.45,26.5,209646,Maracanaú
MAN-01419,VEI-0127,Utilitário,2020,2024-01-20,ServiCar Express,Corretiva,Suspensão,2828.8,29.5,199516,Juazeiro do Norte
MAN-01420,VEI-0070,Van,2017,2024-10-29,AutoCenter VIP,Corretiva,Pneus,1537.69,26.1,183275,Juazeiro do Norte
MAN-01421,VEI-0005,Utilitário,2020,2023-12-06,AutoCenter VIP,Corretiva,Elétrica,902.19,27.4,56555,Fortaleza
MAN-01422,VEI-0200,Caminhão,2017,2023-07-03,AutoCenter VIP,Corretiva,Elétrica,726.45,24.2,171805,Maracanaú
MAN-01423,VEI-0021,Van,2021,2024-03-17,ServiCar Express,Corretiva,Freios,1503.19,24.8,53085,Fortaleza
MAN-01424,VEI-0074,Caminhão,2023,2024-05-07,Freios Total,Preventiva,Motor,2964.25,6.0,166535,Caucaia
MAN-01425,VEI-0200,Caminhão,2017,2023-12-27,Mecânica Central,Corretiva,Pneus,1669.06,12.0,187123,Maracanaú
MAN-01426,VEI-0037,Van,2018,2023-12-12,Moto Peças,Corretiva,Direção,729.98,27.6,118521,Maracanaú
MAN-01427,VEI-0082,Van,2022,2024-11-05,Moto Peças,Corretiva,Pneus,1491.42,22.5,270805,Caucaia
MAN-01428,VEI-0077,Utilitário,2015,2023-08-27,AutoCenter VIP,Preventiva,Suspensão,1193.31,8.8,146641,Juazeiro do Norte
MAN-01429,VEI-0043,Utilitário,2017,2023-08-30,Oficina Popular,Corretiva,Arrefecimento,503.64,23.0,230505,Juazeiro do Norte
MAN-01430,VEI-0175,Van,2018,2024-04-26,MecaPremium,Corretiva,Elétrica,982.16,29.1,134577,Sobral
MAN-01431,VEI-0159,Utilitário,2019,2023-07-10,AutoCenter VIP,Corretiva,Freios,1809.84,18.9,133758,Juazeiro do Norte
MAN-01432,VEI-0118,Utilitário,2015,2024-02-07,AutoCenter VIP,Preventiva,Direção,1376.93,9.9,337727,Salvador
MAN-01433,VEI-0030,Caminhão,2015,2024-05-12,AutoCenter VIP,Preventiva,Transmissão,837.37,5.8,122110,Fortaleza
MAN-01434,VEI-0155,Utilitário,2018,2024-06-18,MecaPremium,Corretiva,Arrefecimento,407.2,29.5,258405,Fortaleza
MAN-01435,VEI-0178,Utilitário,2018,2024-08-06,Auto Elétrica Norte,Corretiva,Freios,945.97,30.0,79330,Fortaleza
MAN-01436,VEI-0061,Van,2023,2023-08-12,Freios Total,Preventiva,Freios,759.56,8.5,272371,Fortaleza
MAN-01437,VEI-0132,Van,2016,2024-02-11,Oficina Popular,Corretiva,Transmissão,3503.39,33.4,125653,Juazeiro do Norte
MAN-01438,VEI-0028,Caminhão,2016,2023-11-02,Oficina Popular,Corretiva,Freios,489.3,23.4,302467,Sobral
MAN-01439,VEI-0113,Caminhão,2018,2023-07-02,Freios Total,Corretiva,Arrefecimento,1107.8,34.2,338663,Maracanaú
MAN-01440,VEI-0071,Van,2021,2024-10-04,Pneus & Cia,Corretiva,Pneus,1618.98,24.4,224156,Fortaleza
MAN-01441,VEI-0040,Van,2021,2023-10-31,Mecânica Central,Preventiva,Direção,1166.84,7.1,332705,Caucaia
MAN-01442,VEI-0112,Van,2019,2024-03-24,MecaPremium,Corretiva,Elétrica,1220.73,21.3,287554,Salvador
MAN-01443,VEI-0124,Caminhão,2015,2024-12-12,ServiCar Express,Preventiva,Arrefecimento,770.17,9.6,82542,Caucaia
MAN-01444,VEI-0096,Van,2016,2024-03-17,AutoCenter VIP,Corretiva,Suspensão,2438.34,22.4,294377,Juazeiro do Norte
MAN-01445,VEI-0118,Utilitário,2015,2024-08-30,ServiCar Express,Corretiva,Suspensão,1544.93,19.0,311272,Salvador
MAN-01446,VEI-0122,Caminhão,2020,2023-07-13,Retífica Ceará,Corretiva,Direção,628.3,,357505,Maracanaú
MAN-01447,VEI-0026,Van,2020,2024-04-26,AutoCenter VIP,Corretiva,Motor,3354.53,12.8,160767,Juazeiro do Norte
MAN-01448,VEI-0185,Utilitário,2022,2024-09-02,Auto Elétrica Norte,Corretiva,Motor,2959.04,25.4,270409,Maracanaú
MAN-01449,VEI-0134,Utilitário,2023,2023-09-23,MecaPremium,Corretiva,Freios,732.58,24.8,79107,Fortaleza
MAN-01450,VEI-0130,Van,2019,2024-01-24,Oficina Popular,Corretiva,Elétrica,536.71,17.9,154736,Sobral
MAN-01451,VEI-0058,Van,2020,2024-12-17,Mecânica Central,Preventiva,Direção,849.45,16.5,305450,Maracanaú
MAN-01452,VEI-0137,Van,2022,2023-12-29,ServiCar Express,Corretiva,Transmissão,5752.82,28.8,134273,Caucaia
MAN-01453,VEI-0087,Caminhão,2020,2023-08-14,AutoCenter VIP,Corretiva,Suspensão,2364.62,23.3,127617,Maracanaú
MAN-01454,VEI-0139,Caminhão,2023,2024-06-17,Mecânica Central,Corretiva,Suspensão,1057.72,18.4,85395,Maracanaú
MAN-01455,VEI-0136,Caminhão,2015,2024-07-27,Oficina Popular,Corretiva,Elétrica,50.0,20.7,187122,Maracanaú
MAN-01456,VEI-0109,Utilitário,2016,2024-07-21,MecaPremium,Corretiva,Motor,3888.78,29.0,171894,Teresina
MAN-01457,VEI-0102,Caminhão,2023,2024-04-16,ServiCar Express,Corretiva,Arrefecimento,1485.27,18.0,256247,Caucaia
MAN-01458,VEI-0103,Van,2015,2023-10-14,Auto Elétrica Norte,Corretiva,Transmissão,3316.75,17.7,182064,Juazeiro do Norte
MAN-01459,VEI-0177,Van,2023,2024-11-30,ServiCar Express,Corretiva,Motor,2189.88,31.5,248579,Maracanaú
MAN-01460,VEI-0103,Van,2015,2024-05-02,Retífica Ceará,Corretiva,Freios,726.28,25.1,214887,Juazeiro do Norte
MAN-01461,VEI-0007,Caminhão,2019,2023-09-04,ServiCar Express,Preventiva,Freios,899.01,3.1,327641,Sobral
MAN-01462,VEI-0063,Caminhão,2016,2023-09-19,MecaPremium,Corretiva,Direção,1946.17,28.0,277746,Teresina
MAN-01463,VEI-0138,Utilitário,2016,2024-05-22,Oficina Popular,Corretiva,Suspensão,953.97,15.7,203419,Sobral
MAN-01464,VEI-0021,Van,2021,2024-11-17,Retífica Ceará,Preventiva,Motor,2261.61,10.7,54439,Fortaleza
MAN-01465,VEI-0171,Utilitário,2018,2024-10-05,Pneus & Cia,Corretiva,Arrefecimento,1087.45,24.4,177074,Sobral
MAN-01466,VEI-0130,Van,2019,2024-07-04,AutoCenter VIP,Corretiva,Arrefecimento,1352.61,33.7,176667,Sobral
MAN-01467,VEI-0195,Caminhão,2019,2024-10-24,Freios Total,Corretiva,Suspensão,1176.19,22.5,325104,Fortaleza
MAN-01468,VEI-0025,Utilitário,2022,2024-06-08,Pneus & Cia,Preventiva,Motor,905.14,7.0,132963,Maracanaú
MAN-01469,VEI-0160,Caminhão,2017,2024-07-13,Oficina Popular,Corretiva,Freios,636.7,29.4,229361,Juazeiro do Norte
MAN-01470,VEI-0053,Utilitário,2021,2023-08-02,AutoCenter VIP,Preventiva,Suspensão,1817.72,9.1,316123,Juazeiro do Norte
MAN-01471,VEI-0151,Utilitário,2019,2024-09-15,MecaPremium,Corretiva,Direção,1894.89,25.0,216667,Maracanaú
MAN-01472,VEI-0008,Van,2019,2024-05-19,Mecânica Central,Corretiva,Motor,1809.5,20.7,123163,Maracanaú
MAN-01473,VEI-0016,Van,2021,2024-07-27,Auto Elétrica Norte,Preventiva,Direção,689.99,9.3,85690,Juazeiro do Norte
MAN-01474,VEI-0157,Utilitário,2022,2023-12-30,Auto Elétrica Norte,Corretiva,Direção,1086.88,31.5,316357,Maracanaú
MAN-01475,VEI-0113,Caminhão,2018,2024-02-17,ServiCar Express,Corretiva,Freios,1144.96,12.4,369253,Maracanaú
MAN-01476,VEI-0143,Van,2022,2024-06-17,MecaPremium,Corretiva,Pneus,1105.64,30.1,275390,Fortaleza
MAN-01477,VEI-0088,Utilitário,2021,2023-07-16,Pneus & Cia,Corretiva,Suspensão,965.96,25.4,271288,Sobral
MAN-01478,VEI-0024,Caminhão,2019,2023-12-17,AutoCenter VIP,Preventiva,Pneus,1212.66,12.3,285030,Maracanaú
MAN-01479,VEI-0080,Van,2021,2023-10-14,Auto Elétrica Norte,Corretiva,Freios,923.34,31.2,120437,Juazeiro do Norte
MAN-01480,VEI-0025,Utilitário,2022,2024-07-03,MecaPremium,Preventiva,Pneus,1324.51,1.0,99104,Teresina
MAN-01481,VEI-0187,Utilitário,2022,2024-04-13,Auto Elétrica Norte,Corretiva,Pneus,918.49,24.3,86997,Caucaia
MAN-01482,VEI-0198,Caminhão,2023,2024-06-03,Retífica Ceará,Corretiva,Direção,599.51,12.4,196729,Juazeiro do Norte
MAN-01483,VEI-0179,Caminhão,2016,2024-10-18,Retífica Ceará,Corretiva,Transmissão,1183.7,26.0,349653,Sobral
MAN-01484,VEI-0081,Caminhão,2021,2023-07-20,Oficina Popular,Corretiva,Direção,735.98,16.9,138730,Juazeiro do Norte
MAN-01485,VEI-0021,Van,2021,2024-11-25,Mecânica Central,Corretiva,Transmissão,3753.15,,68333,Fortaleza
MAN-01486,VEI-0018,Van,2018,2023-08-26,Moto Peças,Corretiva,Freios,810.74,23.7,325388,Sobral
MAN-01487,VEI-0176,Utilitário,2022,2024-02-06,Retífica Ceará,Corretiva,Suspensão,1133.68,29.1,73065,Fortaleza
MAN-01488,VEI-0051,Van,2017,2023-12-17,Freios Total,Corretiva,Transmissão,1780.5,22.1,177508,Caucaia
MAN-01489,VEI-0091,Van,2018,2023-12-06,Auto Elétrica Norte,Preventiva,Motor,1817.89,1.0,353642,Fortaleza
MAN-01490,VEI-0147,Van,2023,2023-08-25,ServiCar Express,Preventiva,Direção,851.75,15.0,149821,Juazeiro do Norte
MAN-01491,VEI-0085,Van,2020,2024-10-01,Oficina Popular,Preventiva,Elétrica,452.92,8.1,146564,Sobral
MAN-01492,VEI-0051,Van,2017,2024-07-01,Freios Total,Corretiva,Elétrica,728.94,16.6,162337,Caucaia
MAN-01493,VEI-0157,Utilitário,2022,2024-06-05,MecaPremium,Preventiva,Transmissão,3715.75,5.0,264996,Maracanaú
MAN-01494,VEI-0013,Van,2019,2024-02-20,Retífica Ceará,Preventiva,Freios,736.13,6.8,240639,Sobral
