ano,mes,unidade,especialidade,leitos_disponiveis,taxa_ocupacao,internacoes,tempo_medio_internacao_dias,taxa_reinternacao_30d,obitos,custo_medio_internacao,faixa_etaria_predominante,tipo_internacao
2023,1,Hospital São José,Cardiologia,40,0.829,90,8.9,0.059,2,3737.49,30-49,Urgência
2023,1,Hospital São José,Clínica Médica,71,0.827,149,7.1,0.067,0,4372.6,65+,Urgência
2023,1,Hospital Santa Casa,Obstetrícia,52,0.845,93,8.3,0.188,5,3017.61,0-14,Urgência
2023,1,Hospital Santa Casa,Ortopedia,75,0.929,138,6.8,0.029,5,2385.02,0-14,Urgência
2023,1,Hospital Santa Casa,Cardiologia,47,0.817,111,8.2,0.064,1,2199.46,0-14,Urgência
2023,1,Hospital Santa Casa,Neurologia,38,0.572,60,3.0,0.13,0,3447.19,50-64,Urgência
2023,1,Hospital Regional Norte,Oncologia,32,0.69,115,5.6,,5,9363.49,15-29,Urgência
2023,1,Hospital Regional Norte,Cirurgia Geral,27,0.729,118,3.7,0.096,2,9954.51,0-14,Urgência
2023,1,Hospital Regional Norte,Ortopedia,22,0.832,193,2.6,0.046,2,10672.92,50-64,Urgência
2023,1,Hospital Regional Norte,Clínica Médica,22,0.73,68,6.7,0.074,0,7166.39,30-49,Urgência
2023,1,Hospital Regional Norte,Obstetrícia,15,0.66,64,6.4,0.117,0,10122.39,15-29,Eletiva
2023,1,Hospital Regional Sul,Neurologia,74,0.655,141,5.8,0.105,2,2195.57,15-29,Urgência
2023,1,Hospital Regional Sul,Clínica Médica,58,0.765,87,1.7,0.079,2,5418.93,65+,Urgência
2023,1,Hospital Regional Sul,Cardiologia,60,0.787,120,2.9,0.0,7,2563.95,15-29,Eletiva
2023,1,Hospital Universitário,Pediatria,66,0.915,126,9.2,0.074,7,998.27,65+,Urgência
2023,1,Hospital Universitário,Neurologia,41,0.6,49,6.8,0.068,1,3381.44,15-29,Urgência
2023,1,Hospital Universitário,Ortopedia,26,0.623,27,5.5,0.027,1,1668.19,30-49,Urgência
2023,1,Hospital Municipal Centro,Pediatria,38,0.786,80,4.5,0.099,4,2223.67,0-14,Eletiva
2023,1,Hospital Municipal Centro,Ortopedia,44,0.9,115,,0.114,4,3298.46,50-64,Eletiva
2023,1,Hospital Municipal Centro,Obstetrícia,80,0.98,194,7.8,0.0,1,2789.59,0-14,Urgência
2023,1,Hospital Municipal Centro,Neurologia,35,0.633,46,4.4,0.131,1,4961.37,0-14,Urgência
2023,1,Hospital Municipal Leste,Cardiologia,18,0.841,120,6.9,0.132,3,6459.25,65+,Eletiva
2023,1,Hospital Municipal Leste,Obstetrícia,30,0.678,213,5.1,0.1,4,11797.36,65+,Eletiva
2023,1,Hospital Municipal Leste,Neurologia,15,0.546,69,8.4,0.15,2,3850.78,15-29,Urgência
2023,1,Hospital Municipal Leste,Ortopedia,34,0.666,142,3.4,0.091,6,8617.87,0-14,Urgência
2023,1,Hospital Municipal Leste,Pediatria,16,0.773,94,6.2,,6,5657.79,65+,Urgência
2023,1,Hospital Municipal Leste,Clínica Médica,32,0.644,148,,0.034,6,7440.69,15-29,Urgência
2023,1,Hospital Maternidade Vida,Ortopedia,29,0.65,55,10.0,0.058,1,3168.07,65+,Urgência
2023,1,Hospital Maternidade Vida,Clínica Médica,24,0.769,42,5.3,0.138,1,4443.9,30-49,Urgência
2023,1,Hospital Maternidade Vida,Cirurgia Geral,80,0.669,85,2.6,0.066,0,3285.39,30-49,Eletiva
2023,1,Hospital Pronto-Socorro 24h,Pediatria,35,0.646,36,6.4,0.094,0,3389.45,0-14,Urgência
2023,1,Hospital Pronto-Socorro 24h,Oncologia,78,0.672,146,7.2,0.081,4,1613.1,50-64,Urgência
2023,1,Hospital Pronto-Socorro 24h,Ortopedia,70,0.94,190,7.3,0.138,3,5240.03,50-64,Urgência
2023,1,Hospital Pronto-Socorro 24h,Obstetrícia,53,0.629,64,8.1,0.078,2,4335.47,50-64,Eletiva
2023,1,Hospital Pronto-Socorro 24h,Clínica Médica,42,0.751,85,3.6,0.017,0,2840.49,50-64,Urgência
2023,1,Hospital Pronto-Socorro 24h,Neurologia,57,0.732,94,5.7,0.092,3,2319.7,0-14,Urgência
2023,1,Hospital Clínica Esperança,Neurologia,26,0.855,191,5.1,0.122,11,6541.0,30-49,Urgência
2023,1,Hospital Clínica Esperança,Obstetrícia,24,0.633,62,6.7,0.068,0,8527.05,65+,Urgência
2023,1,Hospital Clínica Esperança,Ortopedia,15,0.756,103,1.5,0.076,1,9128.17,65+,Urgência
2023,1,Hospital Clínica Esperança,Cirurgia Geral,15,0.523,71,1.8,0.06,0,8776.21,65+,Urgência
2023,1,Hospital Hospital do Coração,Pediatria,43,0.917,108,1.0,0.072,1,3955.63,30-49,Urgência
2023,1,Hospital Hospital do Coração,Obstetrícia,41,0.798,75,4.5,0.082,1,3246.48,15-29,Urgência
2023,1,Hospital Hospital do Coração,Cardiologia,67,0.815,133,1.1,0.136,8,2410.49,65+,Urgência
2023,1,Hospital Hospital do Coração,Cirurgia Geral,79,0.558,98,6.3,0.046,4,3057.2,0-14,Urgência
2023,1,Hospital Hospital do Coração,Neurologia,76,0.819,160,5.2,0.083,3,3779.45,65+,Eletiva
2023,1,Hospital Hospital do Coração,Clínica Médica,46,0.819,65,7.5,0.064,1,2832.43,50-64,Eletiva
2023,1,Hospital Oncológico,Cirurgia Geral,28,0.782,44,3.3,0.095,1,3016.58,15-29,Urgência
2023,1,Hospital Oncológico,Ortopedia,22,0.804,35,7.4,0.138,1,5902.16,30-49,Urgência
2023,1,Hospital Oncológico,Obstetrícia,46,0.623,64,1.7,0.082,3,4697.16,50-64,Urgência
2023,1,Hospital Oncológico,Neurologia,28,0.764,32,6.3,0.106,1,3580.09,30-49,Urgência
2023,1,Hospital Oncológico,Oncologia,58,0.632,95,3.6,0.093,0,3649.36,15-29,Eletiva
2023,1,Hospital Infantil Anjo,Ortopedia,64,0.724,83,10.1,0.06,0,3143.03,15-29,Eletiva
2023,1,Hospital Infantil Anjo,Pediatria,74,0.585,103,4.3,0.058,3,3706.65,15-29,Eletiva
2023,1,Hospital Infantil Anjo,Clínica Médica,47,0.8,105,5.7,0.044,4,2637.6,15-29,Urgência
2023,1,Hospital Infantil Anjo,Neurologia,47,0.4,41,1.9,0.076,1,4246.42,30-49,Urgência
2023,1,Hospital Ortopédico Plus,Ortopedia,23,0.664,29,3.6,0.07,1,2808.23,50-64,Urgência
2023,1,Hospital Ortopédico Plus,Pediatria,41,0.758,60,5.8,0.084,0,2864.02,30-49,Urgência
2023,1,Hospital Ortopédico Plus,Clínica Médica,67,0.793,126,1.7,0.057,2,3284.94,0-14,Urgência
2023,1,Hospital Ortopédico Plus,Cirurgia Geral,28,0.877,60,4.9,0.073,3,3089.66,15-29,Eletiva
2023,1,Hospital Ortopédico Plus,Obstetrícia,65,0.668,126,5.9,,2,1830.3,65+,Eletiva
2023,1,Hospital Ortopédico Plus,Oncologia,22,0.753,28,2.1,0.111,1,2437.14,65+,Urgência
2023,1,Hospital Saúde Mental,Oncologia,24,0.575,40,5.8,0.086,0,3104.34,30-49,Urgência
2023,1,Hospital Saúde Mental,Obstetrícia,56,0.98,87,7.1,0.076,3,2425.81,65+,Urgência
2023,1,Hospital Saúde Mental,Neurologia,30,0.588,41,6.6,,1,3522.71,65+,Eletiva
2023,1,Hospital Saúde Mental,Clínica Médica,57,0.73,105,8.7,0.031,0,3933.43,65+,Urgência
2023,1,Hospital Saúde Mental,Ortopedia,39,0.78,57,3.8,0.101,2,2687.64,15-29,Urgência
2023,2,Hospital São José,Cardiologia,72,0.699,91,8.2,0.119,0,1517.88,30-49,Urgência
2023,2,Hospital São José,Neurologia,80,0.678,140,2.5,,5,3344.79,0-14,Urgência
2023,2,Hospital São José,Clínica Médica,34,0.757,66,,0.11,3,3643.57,65+,Urgência
2023,2,Hospital São José,Cirurgia Geral,66,0.717,117,3.0,0.119,1,1750.83,15-29,Urgência
2023,2,Hospital Santa Casa,Ortopedia,48,0.651,57,5.1,0.042,2,3244.19,15-29,Urgência
2023,2,Hospital Santa Casa,Cardiologia,31,0.75,54,4.1,0.104,1,3327.67,15-29,Urgência
2023,2,Hospital Santa Casa,Obstetrícia,63,0.821,124,,0.087,3,5689.16,50-64,Urgência
2023,2,Hospital Santa Casa,Oncologia,66,0.529,94,4.8,0.049,1,5356.03,0-14,Eletiva
2023,2,Hospital Santa Casa,Cirurgia Geral,35,0.749,69,4.8,0.174,0,2461.0,0-14,Urgência
2023,2,Hospital Regional Norte,Cirurgia Geral,20,0.672,82,8.2,0.075,3,8286.87,0-14,Urgência
2023,2,Hospital Regional Norte,Oncologia,15,0.725,78,4.2,0.09,1,7021.81,50-64,Urgência
2023,2,Hospital Regional Norte,Neurologia,20,0.805,137,5.4,0.112,4,3802.14,0-14,Eletiva
2023,2,Hospital Regional Norte,Ortopedia,28,0.93,200,4.9,0.059,4,6558.59,30-49,Urgência
2023,2,Hospital Regional Norte,Cardiologia,30,0.573,164,1.0,0.082,4,9076.87,30-49,Eletiva
2023,2,Hospital Regional Sul,Oncologia,47,0.692,95,5.3,0.097,3,3479.19,50-64,Urgência
2023,2,Hospital Regional Sul,Obstetrícia,40,0.583,68,5.6,0.034,1,5051.18,15-29,Urgência
2023,2,Hospital Regional Sul,Ortopedia,46,0.94,100,2.7,0.069,1,3336.86,0-14,Urgência
2023,2,Hospital Regional Sul,Clínica Médica,53,0.557,77,3.7,,1,6693.33,0-14,Urgência
2023,2,Hospital Regional Sul,Cardiologia,55,0.727,88,6.3,0.094,3,2999.87,15-29,Urgência
2023,2,Hospital Regional Sul,Pediatria,49,0.865,125,9.4,0.105,3,3659.27,15-29,Urgência
2023,2,Hospital Universitário,Neurologia,43,0.684,46,8.1,,0,3694.79,15-29,Urgência
2023,2,Hospital Universitário,Obstetrícia,29,0.688,32,6.3,0.013,0,3873.97,15-29,Urgência
2023,2,Hospital Universitário,Clínica Médica,50,0.782,82,3.2,0.14,2,2726.04,15-29,Urgência
2023,2,Hospital Universitário,Ortopedia,76,0.618,82,2.8,0.101,3,1341.31,50-64,Urgência
2023,2,Hospital Municipal Centro,Ortopedia,53,0.855,93,9.4,0.06,2,3698.85,50-64,Eletiva
2023,2,Hospital Municipal Centro,Oncologia,72,0.716,142,2.3,0.098,2,2945.84,50-64,Eletiva
2023,2,Hospital Municipal Centro,Cirurgia Geral,23,0.879,54,4.5,0.059,1,3753.43,65+,Urgência
2023,2,Hospital Municipal Centro,Pediatria,21,0.725,25,7.0,0.081,0,4043.82,15-29,Urgência
2023,2,Hospital Municipal Centro,Clínica Médica,35,0.678,45,8.7,0.072,0,2810.98,0-14,Urgência
2023,2,Hospital Municipal Leste,Cirurgia Geral,31,0.788,249,9.4,0.075,5,3978.01,15-29,Urgência
2023,2,Hospital Municipal Leste,Pediatria,27,0.829,186,6.9,0.086,5,7007.66,15-29,Eletiva
2023,2,Hospital Municipal Leste,Clínica Médica,35,0.841,286,8.6,0.135,8,3819.21,15-29,Urgência
2023,2,Hospital Municipal Leste,Neurologia,26,0.69,168,9.3,0.096,4,7057.86,65+,Urgência
2023,2,Hospital Municipal Leste,Cardiologia,33,0.622,149,3.4,0.115,2,9697.54,0-14,Urgência
2023,2,Hospital Maternidade Vida,Pediatria,56,0.679,77,6.8,0.093,2,2734.89,50-64,Urgência
2023,2,Hospital Maternidade Vida,Oncologia,68,0.844,98,3.0,0.117,4,5418.47,50-64,Urgência
2023,2,Hospital Maternidade Vida,Cirurgia Geral,74,0.778,139,4.4,0.041,1,3390.35,30-49,Urgência
2023,2,Hospital Maternidade Vida,Clínica Médica,25,0.661,31,2.8,0.123,0,2456.29,15-29,Urgência
2023,2,Hospital Maternidade Vida,Neurologia,29,0.601,48,5.1,0.103,1,3730.25,50-64,Urgência
2023,2,Hospital Pronto-Socorro 24h,Obstetrícia,61,0.504,51,4.5,0.088,1,4473.42,50-64,Eletiva
2023,2,Hospital Pronto-Socorro 24h,Ortopedia,45,0.69,61,2.1,0.202,0,3633.88,50-64,Urgência
2023,2,Hospital Pronto-Socorro 24h,Neurologia,37,0.575,62,6.4,0.097,2,799.58,50-64,Urgência
2023,2,Hospital Clínica Esperança,Neurologia,15,0.572,88,5.1,0.136,3,7688.23,30-49,Urgência
2023,2,Hospital Clínica Esperança,Ortopedia,28,0.544,104,4.9,0.152,4,4952.33,30-49,Urgência
2023,2,Hospital Clínica Esperança,Cirurgia Geral,30,0.888,224,8.1,,10,6704.32,65+,Eletiva
2023,2,Hospital Clínica Esperança,Clínica Médica,33,0.641,246,4.0,0.077,1,6932.01,15-29,Urgência
2023,2,Hospital Clínica Esperança,Obstetrícia,25,0.783,126,3.0,0.107,5,8399.89,15-29,Urgência
2023,2,Hospital Hospital do Coração,Clínica Médica,32,0.588,32,7.0,0.053,1,6052.08,65+,Urgência
2023,2,Hospital Hospital do Coração,Cirurgia Geral,43,0.626,73,10.8,0.089,0,3473.65,50-64,Urgência
2023,2,Hospital Hospital do Coração,Obstetrícia,46,0.625,66,6.7,0.013,1,3970.63,50-64,Urgência
2023,2,Hospital Oncológico,Pediatria,38,0.769,80,4.5,0.04,2,4861.56,0-14,Urgência
2023,2,Hospital Oncológico,Cardiologia,71,0.747,80,4.6,0.097,2,3499.51,65+,Urgência
2023,2,Hospital Oncológico,Ortopedia,60,0.552,71,4.9,0.075,1,4512.16,15-29,Urgência
2023,2,Hospital Oncológico,Obstetrícia,55,0.662,80,6.6,0.154,4,4385.15,50-64,Urgência
2023,2,Hospital Infantil Anjo,Ortopedia,39,0.656,70,6.2,0.04,2,5643.82,50-64,Urgência
2023,2,Hospital Infantil Anjo,Cardiologia,20,0.929,51,6.2,,1,3248.56,65+,Urgência
2023,2,Hospital Infantil Anjo,Pediatria,35,0.787,64,2.8,0.115,1,3702.18,65+,Urgência
2023,2,Hospital Infantil Anjo,Obstetrícia,28,0.831,60,4.6,0.051,2,3894.3,15-29,Urgência
2023,2,Hospital Infantil Anjo,Neurologia,60,0.793,112,2.2,0.123,6,2547.08,15-29,Urgência
2023,2,Hospital Ortopédico Plus,Cirurgia Geral,20,0.609,18,3.1,0.056,0,4363.94,15-29,Urgência
2023,2,Hospital Ortopédico Plus,Clínica Médica,60,0.776,113,4.3,0.103,4,2997.74,65+,Eletiva
2023,2,Hospital Ortopédico Plus,Neurologia,66,0.76,133,1.2,0.063,2,4789.58,65+,Urgência
2023,2,Hospital Ortopédico Plus,Ortopedia,27,0.653,38,4.5,0.069,0,5577.36,0-14,Urgência
2023,2,Hospital Saúde Mental,Obstetrícia,70,0.766,157,5.6,0.134,6,2885.61,50-64,Eletiva
2023,2,Hospital Saúde Mental,Neurologia,31,0.793,47,8.5,,0,2057.7,0-14,Urgência
2023,2,Hospital Saúde Mental,Cirurgia Geral,42,0.555,54,5.8,0.116,2,4086.17,0-14,Urgência
2023,2,Hospital Saúde Mental,Ortopedia,53,0.685,82,8.4,0.146,3,3961.81,30-49,Eletiva
2023,2,Hospital Saúde Mental,Clínica Médica,34,0.879,50,7.4,0.076,1,4814.46,30-49,Urgência
2023,2,Hospital Saúde Mental,Oncologia,67,0.823,149,1.0,0.118,5,3144.35,15-29,Urgência
2023,3,Hospital São José,Cirurgia Geral,66,0.472,66,5.9,0.079,0,2520.6,50-64,Eletiva
2023,3,Hospital São José,Cardiologia,56,0.606,68,9.2,0.036,0,4156.01,65+,Urgência
2023,3,Hospital São José,Neurologia,57,0.582,93,7.3,0.127,2,3103.86,30-49,Urgência
2023,3,Hospital São José,Pediatria,70,0.755,94,5.6,0.108,2,3904.07,30-49,Urgência
2023,3,Hospital São José,Oncologia,20,0.713,28,5.8,0.01,1,4533.03,50-64,Urgência
2023,3,Hospital São José,Clínica Médica,58,0.628,66,6.2,0.13,1,1135.93,0-14,Urgência
2023,3,Hospital Santa Casa,Obstetrícia,71,0.683,92,5.5,0.112,3,2425.05,15-29,Urgência
2023,3,Hospital Santa Casa,Neurologia,38,0.624,36,6.2,0.029,1,3532.5,15-29,Urgência
2023,3,Hospital Santa Casa,Pediatria,22,0.933,31,2.1,0.071,0,4988.94,30-49,Urgência
2023,3,Hospital Santa Casa,Cirurgia Geral,40,0.842,88,2.9,0.11,1,4769.61,50-64,Urgência
2023,3,Hospital Santa Casa,Cardiologia,64,0.859,135,5.2,0.145,1,3930.43,15-29,Urgência
2023,3,Hospital Santa Casa,Clínica Médica,72,0.699,76,7.2,0.102,1,2511.46,15-29,Urgência
2023,3,Hospital Regional Norte,Obstetrícia,16,0.707,112,9.9,0.112,2,5457.101000000001,15-29,Eletiva
2023,3,Hospital Regional Norte,Neurologia,29,0.577,132,7.5,0.122,4,5202.223,0-14,Eletiva
2023,3,Hospital Regional Norte,Cardiologia,30,0.546,184,1.0,0.085,4,9629.698,15-29,Eletiva
2023,3,Hospital Regional Norte,Clínica Médica,17,0.768,108,6.4,0.138,1,10288.85,30-49,Eletiva
2023,3,Hospital Regional Sul,Cardiologia,78,0.903,146,9.6,0.027,5,3794.14,0-14,Urgência
2023,3,Hospital Regional Sul,Obstetrícia,47,0.836,68,3.7,0.156,1,3046.7,0-14,Urgência
2023,3,Hospital Regional Sul,Ortopedia,35,0.853,56,5.8,0.031,1,3200.04,65+,Urgência
2023,3,Hospital Regional Sul,Cirurgia Geral,42,0.768,69,7.2,0.118,1,3483.54,30-49,Urgência
2023,3,Hospital Regional Sul,Clínica Médica,26,0.832,62,6.2,0.089,2,3857.39,65+,Urgência
2023,3,Hospital Universitário,Cirurgia Geral,27,0.806,34,7.4,0.087,1,3685.55,15-29,Urgência
2023,3,Hospital Universitário,Obstetrícia,45,0.654,80,6.6,0.063,1,3821.22,30-49,Urgência
2023,3,Hospital Universitário,Clínica Médica,66,0.791,78,7.7,0.16,0,2362.05,15-29,Eletiva
2023,3,Hospital Universitário,Oncologia,40,0.69,55,4.1,0.0,2,2967.92,0-14,Eletiva
2023,3,Hospital Universitário,Neurologia,36,0.61,62,7.5,0.139,2,3556.95,50-64,Urgência
2023,3,Hospital Universitário,Ortopedia,51,0.815,65,3.5,0.14,2,3318.08,65+,Eletiva
2023,3,Hospital Municipal Centro,Cirurgia Geral,48,0.804,86,3.6,0.121,2,2845.69,50-64,Urgência
2023,3,Hospital Municipal Centro,Clínica Médica,72,0.606,123,8.6,0.092,0,4599.51,0-14,Urgência
2023,3,Hospital Municipal Centro,Pediatria,63,0.627,90,4.6,0.063,1,3876.77,15-29,Urgência
2023,3,Hospital Municipal Centro,Obstetrícia,51,0.875,113,6.1,0.055,3,5406.2,50-64,Urgência
2023,3,Hospital Municipal Leste,Oncologia,25,0.864,224,7.6,0.079,6,10104.107,65+,Urgência
2023,3,Hospital Municipal Leste,Cardiologia,29,0.526,126,3.7,0.171,2,12419.953,30-49,Eletiva
2023,3,Hospital Municipal Leste,Cirurgia Geral,30,0.865,294,6.2,0.081,4,11493.560000000001,30-49,Urgência
2023,3,Hospital Municipal Leste,Pediatria,26,0.718,168,5.4,0.064,6,6529.536000000001,0-14,Urgência
2023,3,Hospital Municipal Leste,Neurologia,21,0.543,148,5.3,0.09,3,9436.167000000001,50-64,Urgência
2023,3,Hospital Maternidade Vida,Cirurgia Geral,56,0.495,74,7.5,0.124,3,3499.87,15-29,Urgência
2023,3,Hospital Maternidade Vida,Pediatria,39,0.845,53,2.3,0.057,0,3224.2,50-64,Urgência
2023,3,Hospital Maternidade Vida,Neurologia,28,0.538,33,4.9,0.065,0,2817.39,50-64,Urgência
2023,3,Hospital Maternidade Vida,Cardiologia,21,0.827,49,,0.091,1,3790.35,30-49,Eletiva
2023,3,Hospital Maternidade Vida,Obstetrícia,57,0.658,86,5.4,0.049,2,3533.47,50-64,Urgência
2023,3,Hospital Maternidade Vida,Clínica Médica,49,0.6,79,7.5,0.049,2,3612.31,0-14,Urgência
2023,3,Hospital Pronto-Socorro 24h,Cardiologia,64,0.699,116,6.3,0.05,0,4140.24,15-29,Urgência
2023,3,Hospital Pronto-Socorro 24h,Oncologia,28,0.747,38,3.3,0.01,0,4319.22,0-14,Urgência
2023,3,Hospital Pronto-Socorro 24h,Ortopedia,59,0.697,61,4.4,0.064,1,4054.66,50-64,Urgência
2023,3,Hospital Clínica Esperança,Neurologia,22,0.766,243,7.1,0.026,6,6638.086,0-14,Eletiva
2023,3,Hospital Clínica Esperança,Clínica Médica,22,0.814,209,9.1,0.065,6,13639.132,50-64,Urgência
2023,3,Hospital Clínica Esperança,Oncologia,18,0.684,160,6.7,0.106,4,11991.056999999999,0-14,Urgência
2023,3,Hospital Clínica Esperança,Pediatria,26,0.851,265,4.8,0.117,4,11240.697000000002,65+,Urgência
2023,3,Hospital Clínica Esperança,Ortopedia,17,0.608,78,3.7,0.037,0,9865.271,30-49,Urgência
2023,3,Hospital Clínica Esperança,Cirurgia Geral,35,0.414,150,6.2,0.068,1,9164.155,65+,Urgência
2023,3,Hospital Hospital do Coração,Cirurgia Geral,62,0.642,66,8.1,0.062,2,683.85,15-29,Urgência
2023,3,Hospital Hospital do Coração,Clínica Médica,77,0.862,137,2.8,0.169,3,4202.62,0-14,Urgência
2023,3,Hospital Hospital do Coração,Neurologia,48,0.755,95,1.7,0.032,3,3093.28,50-64,Urgência
2023,3,Hospital Hospital do Coração,Oncologia,28,0.876,44,5.3,0.079,2,3349.31,15-29,Urgência
2023,3,Hospital Hospital do Coração,Cardiologia,72,0.798,131,5.8,0.064,8,3884.74,0-14,Eletiva
2023,3,Hospital Hospital do Coração,Obstetrícia,22,0.813,36,1.0,0.038,1,4075.88,65+,Urgência
2023,3,Hospital Oncológico,Ortopedia,42,0.754,64,9.5,0.034,2,2480.99,50-64,Urgência
2023,3,Hospital Oncológico,Cardiologia,56,0.905,98,7.6,0.101,3,2779.68,15-29,Urgência
2023,3,Hospital Oncológico,Oncologia,79,0.656,142,3.7,0.104,5,3078.89,30-49,Urgência
2023,3,Hospital Oncológico,Neurologia,54,0.511,79,3.3,0.04,2,4949.51,0-14,Urgência
2023,3,Hospital Infantil Anjo,Clínica Médica,32,0.785,50,5.6,0.058,0,3025.59,0-14,Eletiva
2023,3,Hospital Infantil Anjo,Oncologia,51,0.98,142,8.2,0.06,0,6247.24,50-64,Urgência
2023,3,Hospital Infantil Anjo,Pediatria,76,0.794,140,7.4,0.07,4,3569.81,65+,Eletiva
2023,3,Hospital Infantil Anjo,Ortopedia,61,0.639,104,7.8,0.101,2,3709.88,15-29,Urgência
2023,3,Hospital Infantil Anjo,Obstetrícia,63,0.708,112,8.3,0.085,2,4133.8,15-29,Urgência
2023,3,Hospital Ortopédico Plus,Pediatria,32,0.572,33,10.2,0.085,1,2071.89,65+,Urgência
2023,3,Hospital Ortopédico Plus,Clínica Médica,71,0.824,89,4.6,0.008,3,3741.02,15-29,Urgência
2023,3,Hospital Ortopédico Plus,Ortopedia,22,0.656,40,8.6,0.101,1,2327.46,0-14,Urgência
2023,3,Hospital Ortopédico Plus,Neurologia,36,0.825,86,6.6,0.14,3,1532.23,15-29,Urgência
2023,3,Hospital Ortopédico Plus,Oncologia,65,0.683,103,7.8,0.1,2,4185.57,65+,Urgência
2023,3,Hospital Ortopédico Plus,Cirurgia Geral,23,0.654,30,1.0,0.132,0,3534.99,15-29,Eletiva
2023,3,Hospital Saúde Mental,Ortopedia,35,0.665,50,2.1,0.115,2,4288.99,50-64,Urgência
2023,3,Hospital Saúde Mental,Clínica Médica,72,0.74,157,10.1,0.109,4,3629.98,50-64,Urgência
2023,3,Hospital Saúde Mental,Pediatria,48,0.798,68,6.0,0.068,2,3075.85,30-49,Urgência
2023,3,Hospital Saúde Mental,Cirurgia Geral,78,0.861,162,9.9,0.024,8,2498.54,65+,Eletiva
2023,3,Hospital Saúde Mental,Neurologia,68,0.91,150,6.2,0.126,1,5005.4,0-14,Urgência
2023,4,Hospital São José,Oncologia,30,0.633,55,1.0,0.106,1,5677.08,30-49,Urgência
2023,4,Hospital São José,Ortopedia,25,0.926,45,5.5,0.07,1,3379.82,30-49,Urgência
2023,4,Hospital São José,Cardiologia,27,0.814,43,3.0,0.016,1,2614.16,0-14,Urgência
2023,4,Hospital São José,Obstetrícia,20,0.415,18,6.9,0.096,0,5705.61,30-49,Urgência
2023,4,Hospital São José,Pediatria,24,0.822,42,5.3,0.15,1,4666.71,15-29,Eletiva
2023,4,Hospital Santa Casa,Clínica Médica,31,0.625,45,1.0,0.141,1,4969.28,30-49,Urgência
2023,4,Hospital Santa Casa,Cirurgia Geral,21,0.791,41,7.0,0.051,1,2171.95,30-49,Urgência
2023,4,Hospital Santa Casa,Oncologia,24,0.661,25,5.4,0.095,1,4221.08,0-14,Urgência
2023,4,Hospital Santa Casa,Obstetrícia,76,0.561,81,8.9,0.088,0,5590.87,30-49,Urgência
2023,4,Hospital Regional Norte,Clínica Médica,19,0.743,126,5.2,0.01,3,4452.82,15-29,Urgência
2023,4,Hospital Regional Norte,Cirurgia Geral,33,0.712,129,1.0,0.175,4,9058.0,15-29,Urgência
2023,4,Hospital Regional Norte,Pediatria,18,0.805,70,3.0,0.037,1,6559.55,15-29,Urgência
2023,4,Hospital Regional Norte,Oncologia,26,0.947,133,9.3,0.069,0,9081.5,0-14,Urgência
2023,4,Hospital Regional Norte,Obstetrícia,31,0.821,159,,0.087,3,11949.21,15-29,Urgência
2023,4,Hospital Regional Sul,Cardiologia,40,0.408,27,3.0,0.106,1,4437.63,15-29,Eletiva
2023,4,Hospital Regional Sul,Neurologia,76,0.651,105,5.9,0.086,0,3046.8,0-14,Urgência
2023,4,Hospital Regional Sul,Pediatria,21,0.73,38,6.8,0.079,1,1837.41,50-64,Urgência
2023,4,Hospital Regional Sul,Obstetrícia,28,0.595,42,7.3,0.143,2,4574.33,65+,Urgência
2023,4,Hospital Universitário,Cirurgia Geral,80,0.624,108,3.2,0.104,3,2788.14,50-64,Eletiva
2023,4,Hospital Universitário,Obstetrícia,66,0.803,152,9.4,0.095,4,4563.37,30-49,Urgência
2023,4,Hospital Universitário,Pediatria,44,0.622,54,7.3,,1,5193.01,15-29,Urgência
2023,4,Hospital Municipal Centro,Obstetrícia,40,0.569,66,8.3,0.173,2,4697.77,50-64,Urgência
2023,4,Hospital Municipal Centro,Clínica Médica,56,0.589,92,4.6,,3,4210.78,50-64,Urgência
2023,4,Hospital Municipal Centro,Cardiologia,34,0.794,77,4.1,0.147,2,4818.27,15-29,Urgência
2023,4,Hospital Municipal Centro,Oncologia,33,0.639,49,4.0,0.079,1,3334.93,65+,Eletiva
2023,4,Hospital Municipal Centro,Ortopedia,20,0.497,20,5.8,0.061,1,2528.77,15-29,Urgência
2023,4,Hospital Municipal Centro,Cirurgia Geral,38,0.778,85,4.3,0.0,4,4934.41,50-64,Urgência
2023,4,Hospital Municipal Leste,Pediatria,18,0.932,121,4.6,0.101,4,6802.09,0-14,Urgência
2023,4,Hospital Municipal Leste,Oncologia,16,0.833,109,6.1,0.046,4,5468.42,0-14,Urgência
2023,4,Hospital Municipal Leste,Obstetrícia,19,0.512,47,2.9,0.035,1,7476.56,0-14,Eletiva
2023,4,Hospital Maternidade Vida,Neurologia,55,0.85,112,5.3,0.069,2,2224.72,65+,Eletiva
2023,4,Hospital Maternidade Vida,Clínica Médica,60,0.634,111,8.0,0.135,1,4550.28,50-64,Urgência
2023,4,Hospital Maternidade Vida,Ortopedia,58,0.594,70,4.4,0.082,3,4838.43,30-49,Urgência
2023,4,Hospital Pronto-Socorro 24h,Obstetrícia,49,0.89,88,4.5,0.063,3,4913.62,50-64,Urgência
