manutencao_id,veiculo_id,tipo_veiculo,ano_fabricacao,data_manutencao,tipo_manutencao,componente,custo_reais,tempo_parado_horas,km_odometro
MAN-01252,VEI-0016,Caminhão,2022,2023-07-26,Corretiva,Elétrica,355.02,23.6,231339
MAN-01253,VEI-0178,Van,2019,2024-01-19,Corretiva,Motor,3013.6,31.0,264926
MAN-01254,VEI-0027,Van,2021,2024-09-01,Corretiva,Pneus,1925.81,16.0,220501
MAN-01255,VEI-0092,Caminhão,2023,2023-11-07,Corretiva,Motor,1223.52,14.9,330947
MAN-01256,VEI-0112,Utilitário,2022,2024-06-14,Preventiva,Motor,535.67,7.7,78962
MAN-01257,VEI-0122,Van,2018,2024-08-27,Corretiva,Arrefecimento,723.59,17.1,78928
MAN-01258,VEI-0141,Van,2017,2024-08-28,Corretiva,Motor,1718.12,25.9,254695
MAN-01259,VEI-0055,Utilitário,2023,2024-12-04,Corretiva,Direção,988.25,18.4,262482
MAN-01260,VEI-0172,Caminhão,2019,2024-12-08,Corretiva,Direção,1203.86,16.6,390448
MAN-01261,VEI-0186,Caminhão,2021,2023-08-27,Corretiva,Freios,919.82,31.5,301156
MAN-01262,VEI-0013,Caminhão,2015,2024-08-01,Preventiva,Suspensão,1090.33,1.0,169648
MAN-01263,VEI-0191,Utilitário,2022,2024-12-12,Preventiva,Transmissão,1821.44,6.4,152387
MAN-01264,VEI-0174,Caminhão,2018,2024-08-12,Corretiva,Pneus,1501.47,30.2,113143
MAN-01265,VEI-0186,Caminhão,2021,2024-08-25,Corretiva,Freios,820.69,27.5,338258
MAN-01266,VEI-0145,Utilitário,2022,2023-11-03,Corretiva,Arrefecimento,355.32,24.8,149923
MAN-01267,VEI-0040,Van,2023,2024-07-30,Corretiva,Pneus,1905.39,26.4,143960
MAN-01268,VEI-0044,Utilitário,2019,2024-09-16,Preventiva,Direção,636.21,12.1,229796
MAN-01269,VEI-0112,Utilitário,2022,2024-09-27,Corretiva,Direção,1157.45,17.4,81091
MAN-01270,VEI-0004,Caminhão,2020,2024-04-06,Corretiva,Elétrica,557.67,23.7,136163
MAN-01271,VEI-0154,Utilitário,2018,2024-04-24,Corretiva,Suspensão,1563.38,19.6,355449
MAN-01272,VEI-0007,Utilitário,2020,2023-09-02,Corretiva,Elétrica,705.83,13.5,236271
MAN-01273,VEI-0037,Caminhão,2016,2024-10-03,Corretiva,Pneus,1396.95,29.0,233565
MAN-01274,VEI-0131,Utilitário,2022,2023-07-05,Corretiva,Arrefecimento,747.47,30.6,16116
MAN-01275,VEI-0185,Van,2020,2023-12-28,Corretiva,Motor,2450.58,21.8,115005
MAN-01276,VEI-0178,Van,2019,2023-12-16,Preventiva,Pneus,1475.5,1.0,296631
MAN-01277,VEI-0031,Caminhão,2020,2023-07-07,Corretiva,Transmissão,3586.22,22.2,153882
MAN-01278,VEI-0047,Van,2022,2023-10-14,Corretiva,Motor,1803.08,,202902
MAN-01279,VEI-0111,Caminhão,2020,2024-12-06,Corretiva,Motor,1478.89,12.7,235173
MAN-01280,VEI-0071,Utilitário,2021,2024-07-02,Preventiva,Elétrica,319.73,1.0,267485
MAN-01281,VEI-0008,Utilitário,2022,2024-12-16,Corretiva,Suspensão,1730.96,29.7,151997
MAN-01282,VEI-0193,Caminhão,2020,2024-01-30,Corretiva,Freios,439.67,17.8,138991
MAN-01283,VEI-0059,Van,2016,2024-10-08,Preventiva,Pneus,1287.15,5.8,39914
MAN-01284,VEI-0011,Utilitário,2016,2024-08-25,Corretiva,Freios,908.29,25.3,212678
MAN-01285,VEI-0104,Caminhão,2015,2024-07-01,Corretiva,Pneus,1984.49,24.5,179495
MAN-01286,VEI-0142,Utilitário,2018,2024-06-17,Corretiva,Motor,1820.32,9.8,223350
MAN-01287,VEI-0119,Van,2019,2023-08-09,Preventiva,Arrefecimento,452.94,11.0,136984
MAN-01288,VEI-0190,Van,2020,2024-03-19,Corretiva,Elétrica,642.08,22.2,151846
MAN-01289,VEI-0111,Caminhão,2020,2024-09-15,Preventiva,Freios,1076.61,,183142
MAN-01290,VEI-0011,Utilitário,2016,2024-09-12,Preventiva,Direção,380.16,19.1,215655
MAN-01291,VEI-0036,Caminhão,2016,2023-12-10,Corretiva,Transmissão,3296.19,25.4,119861
MAN-01292,VEI-0005,Utilitário,2015,2024-08-23,Corretiva,Elétrica,796.89,26.5,90883
MAN-01293,VEI-0142,Utilitário,2018,2024-06-22,Preventiva,Pneus,925.23,1.0,236647
MAN-01294,VEI-0081,Caminhão,2015,2024-07-03,Preventiva,Freios,733.54,,71793
MAN-01295,VEI-0100,Van,2021,2024-02-28,Corretiva,Direção,1036.63,14.6,273258
MAN-01296,VEI-0081,Caminhão,2015,2023-10-15,Corretiva,Pneus,2147.25,26.7,114143
MAN-01297,VEI-0078,Van,2019,2023-11-04,Corretiva,Freios,644.25,27.5,284106
MAN-01298,VEI-0065,Van,2016,2024-03-11,Corretiva,Suspensão,1735.1,23.2,308812
MAN-01299,VEI-0048,Utilitário,2022,2024-12-22,Corretiva,Direção,1023.8,23.1,85698
MAN-01300,VEI-0149,Caminhão,2018,2023-09-23,Preventiva,Suspensão,275.65,4.7,212359
MAN-01301,VEI-0034,Caminhão,2018,2023-09-12,Corretiva,Pneus,1626.78,28.6,180968
MAN-01302,VEI-0111,Caminhão,2020,2024-02-06,Preventiva,Elétrica,428.6,1.0,245182
MAN-01303,VEI-0105,Utilitário,2015,2024-08-08,Preventiva,Freios,641.36,13.4,307631
MAN-01304,VEI-0074,Caminhão,2022,2024-06-29,Corretiva,Freios,905.8,29.3,202421
MAN-01305,VEI-0077,Van,2018,2024-06-12,Preventiva,Transmissão,1932.22,1.0,75122
MAN-01306,VEI-0012,Utilitário,2022,2024-09-15,Corretiva,Direção,698.02,15.0,309610
MAN-01307,VEI-0123,Utilitário,2023,2024-07-06,Corretiva,Transmissão,2991.32,23.6,253806
MAN-01308,VEI-0116,Van,2019,2024-07-23,Corretiva,Transmissão,3289.21,26.6,88964
MAN-01309,VEI-0003,Van,2019,2024-12-03,Preventiva,Suspensão,885.85,14.3,66307
MAN-01310,VEI-0102,Caminhão,2017,2024-07-06,Preventiva,Pneus,1786.13,8.0,147761
MAN-01311,VEI-0054,Caminhão,2019,2023-08-10,Corretiva,Elétrica,814.12,15.5,189009
MAN-01312,VEI-0016,Caminhão,2022,2024-04-16,Corretiva,Pneus,1288.59,14.0,214219
MAN-01313,VEI-0105,Utilitário,2015,2024-10-27,Preventiva,Arrefecimento,193.68,1.6,316383
MAN-01314,VEI-0168,Van,2020,2024-01-11,Corretiva,Transmissão,2689.45,24.7,166258
MAN-01315,VEI-0149,Caminhão,2018,2024-06-15,Corretiva,Elétrica,783.7,16.5,198928
MAN-01316,VEI-0047,Van,2022,2024-12-28,Corretiva,Motor,2098.78,22.0,148515
MAN-01317,VEI-0087,Caminhão,2018,2024-12-26,Preventiva,Pneus,1493.9,3.2,212734
MAN-01318,VEI-0122,Van,2018,2024-04-23,Corretiva,Arrefecimento,679.46,28.0,57491
MAN-01319,VEI-0172,Caminhão,2019,2023-10-14,Preventiva,Motor,50.0,4.1,327029
MAN-01320,VEI-0162,Van,2021,2024-09-11,Preventiva,Transmissão,3018.97,7.3,187788
MAN-01321,VEI-0033,Van,2017,2023-10-24,Preventiva,Freios,85.97,4.2,209931
MAN-01322,VEI-0104,Caminhão,2015,2024-11-04,Corretiva,Pneus,2154.44,23.8,207408
MAN-01323,VEI-0060,Utilitário,2015,2024-01-10,Corretiva,Motor,2115.17,28.4,207816
MAN-01324,VEI-0067,Caminhão,2021,2024-04-04,Preventiva,Pneus,1166.13,11.4,233570
MAN-01325,VEI-0105,Utilitário,2015,2024-05-30,Corretiva,Transmissão,4459.12,16.7,291724
MAN-01326,VEI-0112,Utilitário,2022,2024-04-27,Preventiva,Suspensão,1259.32,4.1,76328
MAN-01327,VEI-0193,Caminhão,2020,2024-05-28,Preventiva,Elétrica,345.81,6.1,111056
MAN-01328,VEI-0083,Caminhão,2015,2023-08-31,Corretiva,Arrefecimento,644.55,27.3,76942
MAN-01329,VEI-0075,Van,2020,2023-07-04,Corretiva,Pneus,1823.35,19.6,365610
MAN-01330,VEI-0047,Van,2022,2024-01-27,Corretiva,Pneus,1706.93,11.6,199409
MAN-01331,VEI-0029,Van,2021,2024-11-25,Corretiva,Motor,2839.91,25.2,73859
MAN-01332,VEI-0076,Van,2018,2024-10-02,Preventiva,Freios,648.96,,106303
MAN-01333,VEI-0080,Van,2019,2024-05-25,Corretiva,Direção,970.27,28.6,88326
MAN-01334,VEI-0083,Caminhão,2015,2024-10-11,Preventiva,Pneus,1196.63,8.2,56854
MAN-01335,VEI-0083,Caminhão,2015,2024-11-22,Corretiva,Direção,1012.05,24.1,85351
MAN-01336,VEI-0134,Utilitário,2018,2024-07-24,Corretiva,Motor,2231.44,22.0,208912
MAN-01337,VEI-0163,Van,2017,2024-08-01,Preventiva,Direção,697.94,22.4,23055
MAN-01338,VEI-0012,Utilitário,2022,2024-07-27,Corretiva,Pneus,979.33,18.0,274638
MAN-01339,VEI-0072,Caminhão,2016,2024-06-14,Preventiva,Transmissão,2057.97,1.0,301413
MAN-01340,VEI-0127,Caminhão,2015,2024-10-29,Corretiva,Arrefecimento,780.52,12.5,90900
MAN-01341,VEI-0096,Van,2016,2024-01-26,Corretiva,Freios,926.57,29.0,361094
MAN-01342,VEI-0081,Caminhão,2015,2024-03-23,Preventiva,Direção,378.49,,96621
MAN-01343,VEI-0005,Utilitário,2015,2024-10-02,Corretiva,Elétrica,749.98,34.2,75443
MAN-01344,VEI-0059,Van,2016,2024-12-08,Corretiva,Elétrica,512.31,28.9,85098
MAN-01345,VEI-0001,Van,2019,2024-12-11,Preventiva,Freios,721.61,12.7,369967
MAN-01346,VEI-0045,Utilitário,2015,2024-09-06,Corretiva,Transmissão,3460.36,18.9,122582
MAN-01347,VEI-0060,Utilitário,2015,2024-03-20,Corretiva,Transmissão,5753.79,21.5,186287
MAN-01348,VEI-0101,Van,2019,2024-04-23,Corretiva,Direção,1070.48,26.9,324555
MAN-01349,VEI-0090,Utilitário,2022,2024-07-29,Corretiva,Arrefecimento,757.16,24.3,80534
MAN-01350,VEI-0056,Utilitário,2018,2024-02-17,Preventiva,Motor,2800.37,2.6,26520
MAN-01351,VEI-0096,Van,2016,2024-01-21,Preventiva,Pneus,950.74,12.5,342585
MAN-01352,VEI-0075,Van,2020,2023-10-25,Corretiva,Freios,936.05,30.5,371561
MAN-01353,VEI-0160,Van,2021,2024-05-27,Preventiva,Freios,469.38,6.3,179742
MAN-01354,VEI-0142,Utilitário,2018,2024-06-05,Corretiva,Arrefecimento,869.82,21.9,233930
MAN-01355,VEI-0148,Van,2022,2024-02-08,Corretiva,Elétrica,411.23,25.2,239063
MAN-01356,VEI-0141,Van,2017,2024-10-16,Corretiva,Motor,2707.63,20.9,214091
MAN-01357,VEI-0034,Caminhão,2018,2023-09-09,Corretiva,Arrefecimento,955.92,23.2,205288
MAN-01358,VEI-0098,Van,2021,2024-06-12,Preventiva,Motor,792.63,14.9,55180
MAN-01359,VEI-0198,Van,2021,2023-08-27,Corretiva,Suspensão,1241.55,27.3,154070
MAN-01360,VEI-0038,Utilitário,2022,2024-05-13,Corretiva,Freios,1036.68,33.0,202386
MAN-01361,VEI-0190,Van,2020,2024-04-14,Preventiva,Suspensão,521.64,1.0,166154
MAN-01362,VEI-0159,Caminhão,2021,2023-12-20,Preventiva,Freios,556.14,13.5,200806
MAN-01363,VEI-0174,Caminhão,2018,2024-12-19,Corretiva,Motor,3198.59,,50250
MAN-01364,VEI-0002,Van,2017,2023-12-20,Preventiva,Suspensão,597.12,6.4,338891
MAN-01365,VEI-0134,Utilitário,2018,2024-06-14,Preventiva,Suspensão,581.48,19.0,262232
MAN-01366,VEI-0056,Utilitário,2018,2024-07-03,Corretiva,Suspensão,50.0,27.3,69879
MAN-01367,VEI-0148,Van,2022,2024-06-10,Corretiva,Direção,488.62,31.7,196758
MAN-01368,VEI-0125,Van,2018,2024-06-15,Preventiva,Motor,1744.86,13.8,244893
MAN-01369,VEI-0055,Utilitário,2023,2024-09-13,Corretiva,Suspensão,1389.04,,226635
MAN-01370,VEI-0006,Caminhão,2018,2023-09-05,Preventiva,Pneus,608.74,1.0,216669
MAN-01371,VEI-0018,Caminhão,2019,2023-10-21,Corretiva,Pneus,1905.29,15.9,242291
MAN-01372,VEI-0021,Utilitário,2015,2023-08-26,Corretiva,Elétrica,618.64,27.1,205901
MAN-01373,VEI-0191,Utilitário,2022,2024-07-09,Corretiva,Pneus,1628.97,32.3,128411
MAN-01374,VEI-0027,Van,2021,2024-05-20,Corretiva,Motor,2226.67,16.3,188108
MAN-01375,VEI-0030,Caminhão,2017,2024-06-24,Preventiva,Arrefecimento,491.19,7.8,144785
MAN-01376,VEI-0137,Utilitário,2019,2024-02-11,Corretiva,Freios,787.28,20.0,54719
MAN-01377,VEI-0074,Caminhão,2022,2024-04-28,Preventiva,Pneus,625.56,1.0,218448
MAN-01378,VEI-0108,Utilitário,2021,2024-12-15,Corretiva,Freios,616.72,30.1,284696
MAN-01379,VEI-0052,Caminhão,2021,2024-05-28,Corretiva,Suspensão,1497.35,28.7,286674
MAN-01380,VEI-0054,Caminhão,2019,2024-09-10,Corretiva,Transmissão,2426.32,23.3,156367
MAN-01381,VEI-0118,Van,2019,2023-11-12,Preventiva,Transmissão,499.63,13.9,280627
MAN-01382,VEI-0078,Van,2019,2023-10-13,Corretiva,Arrefecimento,766.61,,254249
MAN-01383,VEI-0056,Utilitário,2018,2024-01-27,Corretiva,Freios,503.2,24.8,58069
MAN-01384,VEI-0198,Van,2021,2024-03-26,Corretiva,Arrefecimento,802.38,20.5,99921
MAN-01385,VEI-0138,Van,2016,2024-10-27,Corretiva,Elétrica,531.35,26.7,208481
MAN-01386,VEI-0114,Van,2015,2024-07-30,Preventiva,Pneus,602.88,,307682
MAN-01387,VEI-0133,Utilitário,2018,2024-10-26,Corretiva,Arrefecimento,644.67,10.9,169136
MAN-01388,VEI-0173,Van,2017,2024-05-12,Corretiva,Pneus,2106.77,25.4,54735
MAN-01389,VEI-0074,Caminhão,2022,2024-02-23,Corretiva,Arrefecimento,382.8,26.3,189665
MAN-01390,VEI-0048,Utilitário,2022,2023-08-26,Preventiva,Suspensão,485.73,18.0,110074
MAN-01391,VEI-0088,Van,2015,2024-10-02,Corretiva,Pneus,1091.08,23.7,201773
MAN-01392,VEI-0042,Caminhão,2022,2024-01-25,Preventiva,Arrefecimento,414.49,10.5,199295
MAN-01393,VEI-0135,Utilitário,2023,2024-12-13,Corretiva,Motor,2591.9,22.9,60079
MAN-01394,VEI-0047,Van,2022,2024-11-18,Preventiva,Direção,432.32,7.7,188943
MAN-01395,VEI-0053,Van,2022,2024-11-23,Preventiva,Freios,683.32,24.5,60225
MAN-01396,VEI-0048,Utilitário,2022,2023-08-08,Preventiva,Direção,457.17,18.9,123195
MAN-01397,VEI-0039,Utilitário,2018,2024-01-22,Corretiva,Transmissão,2060.76,33.2,105492
MAN-01398,VEI-0043,Utilitário,2022,2024-12-09,Corretiva,Motor,2707.92,22.2,278887
MAN-01399,VEI-0064,Caminhão,2020,2024-11-04,Corretiva,Elétrica,566.63,28.3,328791
MAN-01400,VEI-0097,Van,2015,2024-03-26,Corretiva,Arrefecimento,496.09,33.7,243779
MAN-01401,VEI-0014,Caminhão,2023,2023-11-03,Preventiva,Suspensão,292.0,1.0,380824
MAN-01402,VEI-0154,Utilitário,2018,2023-11-11,Corretiva,Transmissão,2159.2,26.0,360527
MAN-01403,VEI-0110,Caminhão,2018,2024-04-16,Corretiva,Arrefecimento,705.71,33.8,38681
MAN-01404,VEI-0018,Caminhão,2019,2024-03-26,Preventiva,Transmissão,1631.23,11.0,285004
MAN-01405,VEI-0012,Utilitário,2022,2024-10-17,Corretiva,Pneus,2148.63,22.0,263901
MAN-01406,VEI-0033,Van,2017,2024-01-29,Preventiva,Direção,608.07,4.9,209740
MAN-01407,VEI-0140,Caminhão,2023,2023-12-15,Preventiva,Transmissão,2143.71,15.8,168367
MAN-01408,VEI-0189,Caminhão,2020,2024-07-03,Corretiva,Transmissão,3304.49,25.9,250647
MAN-01409,VEI-0185,Van,2020,2024-12-07,Corretiva,Suspensão,1407.37,25.0,158144
MAN-01410,VEI-0064,Caminhão,2020,2024-08-20,Corretiva,Motor,2556.68,12.9,333469
MAN-01411,VEI-0061,Caminhão,2019,2023-11-22,Corretiva,Motor,2558.42,24.0,108965
MAN-01412,VEI-0001,Van,2019,2024-04-05,Corretiva,Arrefecimento,422.49,17.3,355968
MAN-01413,VEI-0153,Van,2015,2023-10-29,Preventiva,Direção,511.2,2.9,267708
MAN-01414,VEI-0161,Van,2018,2024-07-08,Preventiva,Arrefecimento,545.19,18.7,174137
MAN-01415,VEI-0180,Caminhão,2016,2024-04-27,Preventiva,Direção,263.35,9.5,178176
MAN-01416,VEI-0001,Van,2019,2024-04-08,Corretiva,Motor,2114.6,28.7,334609
MAN-01417,VEI-0192,Caminhão,2022,2024-06-01,Corretiva,Freios,1245.41,21.9,209156
MAN-01418,VEI-0109,Van,2022,2023-08-01,Corretiva,Freios,707.26,10.7,248432
MAN-01419,VEI-0135,Utilitário,2023,2023-07-26,Corretiva,Transmissão,1209.47,,50641
MAN-01420,VEI-0008,Utilitário,2022,2024-08-30,Corretiva,Suspensão,1727.61,20.6,87019
MAN-01421,VEI-0042,Caminhão,2022,2024-03-08,Preventiva,Motor,2046.35,1.0,145657
MAN-01422,VEI-0199,Van,2022,2023-08-17,Preventiva,Suspensão,1128.14,2.8,323132
MAN-01423,VEI-0194,Van,2020,2023-07-13,Corretiva,Transmissão,3090.11,23.1,55668
MAN-01424,VEI-0070,Van,2020,2023-08-13,Preventiva,Direção,510.85,16.1,329585
MAN-01425,VEI-0009,Utilitário,2019,2023-07-14,Corretiva,Transmissão,2871.28,22.6,220647
MAN-01426,VEI-0162,Van,2021,2024-04-13,Corretiva,Elétrica,621.56,19.3,195201
MAN-01427,VEI-0084,Utilitário,2022,2024-08-04,Corretiva,Arrefecimento,647.88,14.1,193600
MAN-01428,VEI-0072,Caminhão,2016,2024-06-14,Preventiva,Suspensão,1049.62,,346041
MAN-01429,VEI-0064,Caminhão,2020,2024-03-27,Preventiva,Arrefecimento,371.13,17.2,367274
MAN-01430,VEI-0157,Van,2019,2023-10-23,Corretiva,Freios,725.1,27.7,149841
MAN-01431,VEI-0065,Van,2016,2023-12-25,Corretiva,Elétrica,557.94,27.8,295090
MAN-01432,VEI-0134,Utilitário,2018,2023-09-15,Corretiva,Suspensão,1501.63,25.2,228926
MAN-01433,VEI-0157,Van,2019,2024-01-24,Preventiva,Arrefecimento,50.0,8.5,142388
MAN-01434,VEI-0139,Caminhão,2022,2024-02-24,Corretiva,Transmissão,3049.22,24.3,70495
MAN-01435,VEI-0006,Caminhão,2018,2024-05-19,Corretiva,Arrefecimento,817.71,29.3,178380
MAN-01436,VEI-0167,Caminhão,2019,2023-07-19,Corretiva,Motor,3095.6,25.4,90787
MAN-01437,VEI-0114,Van,2015,2024-01-26,Corretiva,Elétrica,583.56,26.8,290915
MAN-01438,VEI-0137,Utilitário,2019,2024-11-05,Preventiva,Motor,1857.26,10.2,11018
MAN-01439,VEI-0147,Utilitário,2019,2023-09-01,Corretiva,Elétrica,1063.96,25.6,334278
MAN-01440,VEI-0055,Utilitário,2023,2023-10-30,Preventiva,Transmissão,1448.66,5.0,223104
MAN-01441,VEI-0076,Van,2018,2024-10-22,Preventiva,Motor,1901.19,15.3,92962
MAN-01442,VEI-0164,Van,2017,2024-12-13,Preventiva,Pneus,748.11,3.5,187812
MAN-01443,VEI-0159,Caminhão,2021,2023-08-15,Preventiva,Transmissão,2395.04,1.0,188283
MAN-01444,VEI-0143,Utilitário,2016,2024-07-17,Corretiva,Transmissão,2351.88,20.9,184823
MAN-01445,VEI-0093,Van,2018,2023-07-14,Preventiva,Transmissão,2317.22,14.9,289190
MAN-01446,VEI-0174,Caminhão,2018,2023-10-28,Preventiva,Suspensão,948.97,11.4,109105
MAN-01447,VEI-0029,Van,2021,2024-02-17,Preventiva,Suspensão,347.33,6.0,51571
MAN-01448,VEI-0069,Caminhão,2016,2024-06-19,Corretiva,Transmissão,2610.04,25.5,96916
MAN-01449,VEI-0133,Utilitário,2018,2024-11-28,Preventiva,Transmissão,2442.23,2.8,146850
MAN-01450,VEI-0104,Caminhão,2015,2023-07-04,Corretiva,Direção,987.53,24.4,143854
MAN-01451,VEI-0067,Caminhão,2021,2023-09-28,Preventiva,Pneus,50.0,7.6,205601
MAN-01452,VEI-0049,Caminhão,2016,2023-08-12,Preventiva,Pneus,845.67,17.1,127854
MAN-01453,VEI-0109,Van,2022,2024-02-26,Corretiva,Direção,837.87,28.9,301671
MAN-01454,VEI-0131,Utilitário,2022,2023-11-11,Corretiva,Suspensão,960.76,22.5,73566
MAN-01455,VEI-0012,Utilitário,2022,2024-11-13,Preventiva,Freios,166.27,9.1,263315
MAN-01456,VEI-0053,Van,2022,2023-08-13,Corretiva,Transmissão,2477.5,18.8,109279
MAN-01457,VEI-0048,Utilitário,2022,2024-03-25,Corretiva,Elétrica,684.27,22.0,85039
MAN-01458,VEI-0178,Van,2019,2024-06-25,Preventiva,Elétrica,50.0,4.8,294786
MAN-01459,VEI-0103,Utilitário,2023,2024-12-02,Corretiva,Suspensão,878.45,22.0,192185
MAN-01460,VEI-0060,Utilitário,2015,2024-06-05,Corretiva,Freios,698.72,21.1,155488
MAN-01461,VEI-0018,Caminhão,2019,2024-05-12,Corretiva,Elétrica,712.75,26.2,259185
MAN-01462,VEI-0107,Van,2023,2024-06-09,Corretiva,Arrefecimento,232.14,,167015
MAN-01463,VEI-0104,Caminhão,2015,2024-06-20,Preventiva,Direção,345.48,1.0,204188
MAN-01464,VEI-0091,Van,2020,2024-06-20,Corretiva,Motor,597.16,26.0,85305
MAN-01465,VEI-0023,Utilitário,2020,2024-01-05,Preventiva,Motor,2362.39,6.2,327404
MAN-01466,VEI-0002,Van,2017,2023-12-05,Preventiva,Elétrica,371.71,,395293
MAN-01467,VEI-0031,Caminhão,2020,2024-05-23,Preventiva,Suspensão,849.95,7.0,114763
MAN-01468,VEI-0058,Van,2018,2024-03-12,Preventiva,Arrefecimento,226.95,2.3,34680
MAN-01469,VEI-0106,Caminhão,2020,2023-12-31,Preventiva,Freios,726.29,7.3,228865
MAN-01470,VEI-0196,Van,2019,2024-11-07,Preventiva,Elétrica,419.4,9.6,161431
MAN-01471,VEI-0144,Utilitário,2018,2024-08-08,Preventiva,Direção,88.15,12.9,116340
MAN-01472,VEI-0104,Caminhão,2015,2024-11-06,Preventiva,Elétrica,475.48,10.8,202554
MAN-01473,VEI-0107,Van,2023,2024-01-18,Corretiva,Motor,16124.07,33.7,157619
MAN-01474,VEI-0001,Van,2019,2023-12-07,Preventiva,Freios,352.79,8.1,343508
MAN-01475,VEI-0177,Caminhão,2017,2024-03-08,Corretiva,Freios,1218.91,19.5,393721
MAN-01476,VEI-0074,Caminhão,2022,2024-02-18,Corretiva,Arrefecimento,751.41,25.9,183432
MAN-01477,VEI-0163,Van,2017,2023-09-20,Corretiva,Direção,788.16,31.7,71594
MAN-01478,VEI-0078,Van,2019,2024-05-06,Corretiva,Direção,640.64,,270338
MAN-01479,VEI-0022,Utilitário,2017,2024-05-11,Corretiva,Transmissão,2535.8,28.4,97935
MAN-01480,VEI-0033,Van,2017,2023-11-09,Preventiva,Freios,319.5,4.2,199950
MAN-01481,VEI-0132,Caminhão,2018,2024-07-26,Corretiva,Elétrica,493.06,7.0,340763
MAN-01482,VEI-0134,Utilitário,2018,2024-12-13,Corretiva,Direção,599.15,32.1,234864
MAN-01483,VEI-0003,Van,2019,2024-05-13,Preventiva,Suspensão,1240.35,1.0,77240
MAN-01484,VEI-0160,Van,2021,2023-09-29,Preventiva,Arrefecimento,509.88,1.0,148015
MAN-01485,VEI-0183,Caminhão,2019,2024-11-14,Preventiva,Transmissão,495.01,13.1,241530
MAN-01486,VEI-0048,Utilitário,2022,2024-08-10,Corretiva,Freios,618.47,,101626
MAN-01487,VEI-0045,Utilitário,2015,2024-07-04,Corretiva,Direção,1330.19,25.6,136276
MAN-01488,VEI-0097,Van,2015,2023-07-19,Preventiva,Pneus,1044.77,1.0,234498
MAN-01489,VEI-0131,Utilitário,2022,2024-06-27,Corretiva,Suspensão,2151.88,28.6,44686
MAN-01490,VEI-0138,Van,2016,2023-12-30,Preventiva,Freios,452.7,6.8,230749
MAN-01491,VEI-0042,Caminhão,2022,2023-09-24,Corretiva,Direção,1002.11,19.7,159171
MAN-01492,VEI-0004,Caminhão,2020,2024-12-20,Corretiva,Motor,3665.33,20.0,143516
MAN-01493,VEI-0039,Utilitário,2018,2024-03-20,Corretiva,Suspensão,1105.49,22.2,83053
MAN-01494,VEI-0128,Caminhão,2017,2023-11-06,Corretiva,Transmissão,2972.11,29.5,269918
MAN-01495,VEI-0104,Caminhão,2015,2024-05-26,Preventiva,Direção,282.41,1.7,149399
MAN-01496,VEI-0068,Utilitário,2023,2023-07-17,Corretiva,Elétrica,691.06,32.0,68450
MAN-01497,VEI-0186,Caminhão,2021,2023-08-02,Corretiva,Direção,736.39,34.3,291736
MAN-01498,VEI-0053,Van,2022,2024-10-01,Preventiva,Arrefecimento,157.94,2.7,111699
MAN-01499,VEI-0187,Caminhão,2022,2023-11-20,Corretiva,Elétrica,440.51,23.8,239819
MAN-01500,VEI-0066,Van,2020,2024-04-16,Corretiva,Pneus,1516.59,23.6,94040
MAN-01501,VEI-0062,Utilitário,2022,2024-07-15,Corretiva,Motor,2395.66,19.6,192021
MAN-01502,VEI-0126,Van,2020,2024-02-21,Corretiva,Motor,3336.65,23.6,175935
MAN-01503,VEI-0151,Van,2016,2023-10-01,Corretiva,Motor,1653.85,22.8,134310
MAN-01504,VEI-0052,Caminhão,2021,2023-12-14,Corretiva,Freios,608.65,23.6,318835
MAN-01505,VEI-0015,Utilitário,2023,2024-09-25,Corretiva,Elétrica,605.71,21.7,311983
MAN-01506,VEI-0034,Caminhão,2018,2024-12-12,Corretiva,Freios,801.91,26.3,215668
MAN-01507,VEI-0160,Van,2021,2024-09-02,Corretiva,Freios,547.95,25.6,145468
MAN-01508,VEI-0076,Van,2018,2024-04-20,Preventiva,Arrefecimento,189.88,5.3,130589
MAN-01509,VEI-0146,Utilitário,2021,2024-09-05,Corretiva,Freios,910.62,26.1,338646
MAN-01510,VEI-0171,Caminhão,2019,2024-10-02,Preventiva,Transmissão,1884.53,1.0,321644
MAN-01511,VEI-0043,Utilitário,2022,2023-10-08,Corretiva,Arrefecimento,769.97,29.2,316131
MAN-01512,VEI-0152,Caminhão,2021,2023-09-18,Corretiva,Suspensão,1077.47,13.8,113668
MAN-01513,VEI-0052,Caminhão,2021,2024-03-01,Corretiva,Elétrica,866.77,23.5,311050
MAN-01514,VEI-0096,Van,2016,2023-12-20,Corretiva,Transmissão,2511.28,25.8,331105
MAN-01515,VEI-0039,Utilitário,2018,2024-02-06,Corretiva,Pneus,1924.98,18.2,118159
MAN-01516,VEI-0106,Caminhão,2020,2024-03-12,Corretiva,Pneus,1543.25,40.7,230310
MAN-01517,VEI-0159,Caminhão,2021,2024-10-25,Corretiva,Suspensão,101.04,27.7,243878
MAN-01518,VEI-0134,Utilitário,2018,2023-11-10,Corretiva,Transmissão,1864.18,20.2,238713
MAN-01519,VEI-0085,Caminhão,2016,2023-12-06,Corretiva,Transmissão,2707.42,33.3,221802
MAN-01520,VEI-0156,Utilitário,2020,2024-05-31,Preventiva,Transmissão,3353.21,11.7,117684
MAN-01521,VEI-0099,Utilitário,2023,2024-04-03,Corretiva,Pneus,2149.08,26.2,230082
