ano,mes,unidade,especialidade,leitos_disponiveis,taxa_ocupacao,internacoes,tempo_medio_internacao_dias,taxa_reinternacao_30d,obitos,faixa_etaria_predominante,tipo_internacao
2023,2,Hospital Regional Sul,Ortopedia,58,0.683,109,2.2,0.097,2,65+,Urgência
2023,2,Hospital Regional Sul,Oncologia,42,0.551,50,7.4,0.083,2,0-14,Eletiva
2023,2,Hospital Regional Sul,Cardiologia,39,0.596,57,4.0,0.047,2,65+,Eletiva
2023,2,Hospital Regional Sul,Clínica Médica,29,0.56,31,6.1,0.127,0,15-29,Urgência
2023,2,Hospital Regional Sul,Cirurgia Geral,35,0.492,48,5.3,0.057,1,15-29,Eletiva
2023,2,Hospital Universitário,Obstetrícia,50,0.604,72,1.0,0.054,3,30-49,Urgência
2023,2,Hospital Universitário,Cirurgia Geral,46,0.693,89,6.5,0.12,1,0-14,Eletiva
2023,2,Hospital Universitário,Oncologia,64,0.741,88,9.0,0.07,0,30-49,Urgência
2023,2,Hospital Municipal Centro,Neurologia,20,0.747,24,5.8,0.073,0,65+,Urgência
2023,2,Hospital Municipal Centro,Cirurgia Geral,22,0.799,33,5.2,0.086,1,15-29,Urgência
2023,2,Hospital Municipal Centro,Clínica Médica,74,0.649,73,5.0,0.128,0,0-14,Eletiva
2023,2,Hospital Municipal Centro,Pediatria,44,0.58,51,1.2,0.091,2,30-49,Urgência
2023,2,Hospital Municipal Leste,Neurologia,29,0.767,39,4.6,,0,30-49,Urgência
2023,2,Hospital Municipal Leste,Obstetrícia,60,0.721,104,,0.098,4,15-29,Urgência
2023,2,Hospital Municipal Leste,Clínica Médica,35,0.922,90,7.0,0.143,0,50-64,Eletiva
2023,2,Hospital Municipal Leste,Oncologia,66,0.838,138,6.9,,5,65+,Urgência
2023,2,Hospital Maternidade Vida,Oncologia,51,0.564,70,6.0,0.095,0,15-29,Eletiva
2023,2,Hospital Maternidade Vida,Cirurgia Geral,77,0.79,127,,0.051,7,65+,Eletiva
2023,2,Hospital Maternidade Vida,Pediatria,79,0.77,99,3.9,0.08,1,65+,Urgência
2023,2,Hospital Maternidade Vida,Obstetrícia,34,0.604,49,4.1,0.04,1,50-64,Urgência
2023,2,Hospital Maternidade Vida,Ortopedia,71,0.624,68,5.5,0.051,2,0-14,Urgência
2023,2,Hospital Maternidade Vida,Cardiologia,77,0.921,160,7.9,0.036,1,15-29,Urgência
2023,2,Hospital Pronto-Socorro 24h,Cirurgia Geral,54,0.744,80,7.1,0.056,4,30-49,Eletiva
2023,2,Hospital Pronto-Socorro 24h,Pediatria,65,0.668,120,4.7,0.069,1,30-49,Urgência
2023,2,Hospital Pronto-Socorro 24h,Clínica Médica,69,0.652,120,9.9,0.046,4,65+,Urgência
2023,2,Hospital Clínica Esperança,Pediatria,67,0.742,118,7.3,0.037,2,50-64,Urgência
2023,2,Hospital Clínica Esperança,Neurologia,70,0.919,137,8.0,0.119,3,50-64,Urgência
2023,2,Hospital Clínica Esperança,Ortopedia,74,0.611,107,4.6,0.146,5,0-14,Urgência
2023,2,Hospital Clínica Esperança,Cirurgia Geral,71,0.659,86,3.5,0.02,3,65+,Urgência
2023,2,Hospital Clínica Esperança,Cardiologia,40,0.587,36,3.8,0.151,2,30-49,Urgência
2023,2,Hospital Clínica Esperança,Oncologia,44,0.754,76,7.9,0.087,2,65+,Urgência
2023,2,Hospital Hospital do Coração,Cirurgia Geral,22,0.795,26,2.5,0.108,1,50-64,Urgência
2023,2,Hospital Hospital do Coração,Oncologia,33,0.739,39,9.1,0.125,1,15-29,Urgência
2023,2,Hospital Hospital do Coração,Clínica Médica,75,0.821,183,4.2,0.109,7,0-14,Urgência
2023,2,Hospital Hospital do Coração,Cardiologia,77,0.762,106,4.5,0.023,4,50-64,Eletiva
2023,2,Hospital Hospital do Coração,Neurologia,58,0.628,65,4.5,0.071,0,15-29,Urgência
2023,2,Hospital Oncológico,Oncologia,71,0.722,120,7.7,0.035,3,0-14,Urgência
2023,2,Hospital Oncológico,Clínica Médica,38,0.557,42,1.0,0.119,0,50-64,Eletiva
2023,2,Hospital Oncológico,Ortopedia,46,0.721,86,10.9,0.0,3,15-29,Urgência
2023,2,Hospital Oncológico,Cardiologia,45,0.709,90,4.8,,5,65+,Urgência
2023,2,Hospital Infantil Anjo,Ortopedia,68,0.348,38,2.8,0.134,1,30-49,Urgência
2023,2,Hospital Infantil Anjo,Oncologia,48,0.762,57,7.0,0.136,1,50-64,Urgência
2023,2,Hospital Infantil Anjo,Neurologia,41,0.714,61,1.0,0.1,1,15-29,Urgência
2023,2,Hospital Ortopédico Plus,Oncologia,80,0.595,91,6.6,0.12,4,65+,Urgência
2023,2,Hospital Ortopédico Plus,Ortopedia,31,0.679,43,8.5,0.14,1,30-49,Eletiva
2023,2,Hospital Ortopédico Plus,Clínica Médica,48,0.667,49,6.9,0.067,1,0-14,Urgência
2023,2,Hospital Ortopédico Plus,Obstetrícia,44,0.672,70,3.0,0.117,2,15-29,Eletiva
2023,2,Hospital Ortopédico Plus,Cirurgia Geral,43,0.787,51,4.6,0.087,1,15-29,Urgência
2023,2,Hospital Ortopédico Plus,Pediatria,34,0.772,72,5.2,0.047,0,0-14,Urgência
2023,2,Hospital Saúde Mental,Obstetrícia,60,0.75,104,7.1,0.099,2,15-29,Urgência
2023,2,Hospital Saúde Mental,Pediatria,42,0.711,74,5.9,,2,15-29,Urgência
2023,2,Hospital Saúde Mental,Cardiologia,62,0.789,100,2.2,0.106,3,30-49,Urgência
2023,3,Hospital São José,Pediatria,58,0.644,77,8.7,0.141,1,15-29,Urgência
2023,3,Hospital São José,Oncologia,31,0.556,34,1.6,0.107,0,30-49,Urgência
2023,3,Hospital São José,Clínica Médica,58,0.832,109,4.1,0.078,1,0-14,Eletiva
2023,3,Hospital Santa Casa,Cirurgia Geral,67,0.639,69,6.3,0.111,2,15-29,Eletiva
2023,3,Hospital Santa Casa,Pediatria,44,0.729,92,6.2,0.001,0,30-49,Eletiva
2023,3,Hospital Santa Casa,Oncologia,37,0.633,36,9.5,0.091,0,30-49,Urgência
2023,3,Hospital Regional Norte,Obstetrícia,54,0.973,156,7.4,0.1,1,15-29,Urgência
2023,3,Hospital Regional Norte,Pediatria,53,0.664,53,7.9,,1,15-29,Urgência
2023,3,Hospital Regional Norte,Cirurgia Geral,60,0.98,99,5.2,0.103,4,15-29,Eletiva
2023,3,Hospital Regional Norte,Oncologia,52,0.89,91,7.4,0.075,1,15-29,Eletiva
2023,3,Hospital Regional Sul,Cardiologia,75,0.73,161,4.5,0.061,5,50-64,Urgência
2023,3,Hospital Regional Sul,Oncologia,52,0.621,56,3.8,0.124,1,50-64,Urgência
2023,3,Hospital Regional Sul,Ortopedia,74,0.946,136,8.2,0.031,3,15-29,Urgência
2023,3,Hospital Regional Sul,Cirurgia Geral,44,0.591,53,6.1,0.068,1,15-29,Urgência
2023,3,Hospital Regional Sul,Pediatria,32,0.764,37,6.8,0.016,1,50-64,Urgência
2023,3,Hospital Universitário,Neurologia,61,0.766,132,5.4,0.101,3,65+,Eletiva
2023,3,Hospital Universitário,Obstetrícia,32,0.744,63,1.0,0.08,1,50-64,Urgência
2023,3,Hospital Universitário,Pediatria,64,0.831,113,6.4,0.081,5,30-49,Urgência
2023,3,Hospital Universitário,Ortopedia,64,0.686,105,4.3,0.101,2,15-29,Eletiva
2023,3,Hospital Universitário,Cardiologia,20,0.759,38,6.2,0.033,1,0-14,Eletiva
2023,3,Hospital Universitário,Cirurgia Geral,76,0.52,74,7.7,0.046,4,50-64,Urgência
2023,3,Hospital Municipal Centro,Cirurgia Geral,37,0.718,55,1.0,0.038,3,50-64,Urgência
2023,3,Hospital Municipal Centro,Clínica Médica,26,0.888,52,7.1,0.043,0,15-29,Eletiva
2023,3,Hospital Municipal Centro,Obstetrícia,43,0.745,71,6.7,0.061,2,65+,Eletiva
2023,3,Hospital Municipal Centro,Cardiologia,31,0.781,65,9.5,0.121,4,50-64,Urgência
2023,3,Hospital Municipal Centro,Pediatria,60,0.769,113,4.9,0.095,3,0-14,Urgência
2023,3,Hospital Municipal Centro,Neurologia,24,0.633,33,8.3,0.071,0,0-14,Urgência
2023,3,Hospital Municipal Leste,Clínica Médica,53,0.75,90,3.2,0.111,2,50-64,Urgência
2023,3,Hospital Municipal Leste,Oncologia,68,0.654,91,7.8,0.199,0,15-29,Urgência
2023,3,Hospital Municipal Leste,Cirurgia Geral,62,0.588,107,7.5,0.131,1,0-14,Urgência
2023,3,Hospital Maternidade Vida,Pediatria,68,0.766,126,3.3,0.055,1,50-64,Eletiva
2023,3,Hospital Maternidade Vida,Clínica Médica,20,0.98,53,5.0,0.118,1,0-14,Urgência
2023,3,Hospital Maternidade Vida,Cardiologia,63,0.566,74,6.7,0.067,1,50-64,Urgência
2023,3,Hospital Maternidade Vida,Neurologia,62,0.882,142,1.3,0.073,5,15-29,Urgência
2023,3,Hospital Maternidade Vida,Oncologia,28,0.669,51,5.5,0.198,1,50-64,Eletiva
2023,3,Hospital Maternidade Vida,Ortopedia,77,0.664,127,5.9,0.082,5,0-14,Urgência
2023,3,Hospital Pronto-Socorro 24h,Clínica Médica,66,0.713,134,8.3,0.095,4,65+,Urgência
2023,3,Hospital Pronto-Socorro 24h,Cirurgia Geral,25,0.75,34,3.3,0.0,0,0-14,Urgência
2023,3,Hospital Pronto-Socorro 24h,Pediatria,44,0.887,101,3.3,0.04,0,50-64,Eletiva
2023,3,Hospital Pronto-Socorro 24h,Ortopedia,34,0.714,40,7.6,0.051,1,15-29,Urgência
2023,3,Hospital Pronto-Socorro 24h,Obstetrícia,56,0.561,92,9.1,0.078,2,0-14,Eletiva
2023,3,Hospital Pronto-Socorro 24h,Oncologia,74,0.624,122,7.2,0.107,0,15-29,Eletiva
2023,3,Hospital Clínica Esperança,Neurologia,74,0.655,141,5.8,0.105,2,50-64,Eletiva
2023,3,Hospital Clínica Esperança,Clínica Médica,58,0.679,109,9.6,0.085,2,30-49,Urgência
2023,3,Hospital Clínica Esperança,Cardiologia,52,0.781,121,5.4,0.068,1,15-29,Urgência
2023,3,Hospital Hospital do Coração,Neurologia,74,0.696,131,1.0,0.156,5,15-29,Urgência
2023,3,Hospital Hospital do Coração,Clínica Médica,66,0.451,74,10.0,0.151,0,65+,Urgência
2023,3,Hospital Hospital do Coração,Pediatria,41,0.6,49,6.8,0.068,1,30-49,Urgência
2023,3,Hospital Hospital do Coração,Cirurgia Geral,64,0.885,131,3.7,0.109,4,65+,Urgência
2023,3,Hospital Hospital do Coração,Cardiologia,74,0.814,149,4.6,0.042,3,50-64,Urgência
2023,3,Hospital Oncológico,Ortopedia,67,0.654,121,3.6,0.136,5,15-29,Urgência
2023,3,Hospital Oncológico,Cirurgia Geral,80,0.9,126,5.1,0.115,4,50-64,Eletiva
2023,3,Hospital Oncológico,Obstetrícia,80,0.98,194,7.8,0.0,1,50-64,Eletiva
2023,3,Hospital Oncológico,Neurologia,22,0.809,34,7.2,0.06,0,50-64,Urgência
2023,3,Hospital Infantil Anjo,Neurologia,27,0.766,50,6.4,0.104,1,65+,Urgência
2023,3,Hospital Infantil Anjo,Pediatria,37,0.701,62,4.5,0.0,4,50-64,Urgência
2023,3,Hospital Infantil Anjo,Obstetrícia,56,0.795,114,7.1,0.112,1,50-64,Urgência
2023,3,Hospital Infantil Anjo,Ortopedia,45,0.58,70,4.4,0.032,2,65+,Urgência
2023,3,Hospital Infantil Anjo,Oncologia,68,0.726,140,1.0,0.103,6,15-29,Urgência
2023,3,Hospital Infantil Anjo,Clínica Médica,55,0.621,53,6.2,0.028,1,0-14,Urgência
2023,3,Hospital Ortopédico Plus,Cirurgia Geral,39,0.622,51,7.9,0.08,1,30-49,Urgência
2023,3,Hospital Ortopédico Plus,Clínica Médica,80,0.965,149,3.7,0.059,4,50-64,Urgência
2023,3,Hospital Ortopédico Plus,Cardiologia,53,0.98,125,1.0,0.019,3,0-14,Eletiva
2023,3,Hospital Saúde Mental,Ortopedia,74,0.87,154,1.0,0.088,6,15-29,Urgência
2023,3,Hospital Saúde Mental,Cirurgia Geral,24,0.631,37,4.9,0.103,1,30-49,Urgência
2023,3,Hospital Saúde Mental,Pediatria,80,0.669,85,2.6,0.066,0,15-29,Urgência
2023,4,Hospital São José,Neurologia,70,0.695,116,5.7,0.098,3,0-14,Urgência
2023,4,Hospital São José,Oncologia,24,0.695,47,,0.084,1,15-29,Urgência
2023,4,Hospital São José,Cirurgia Geral,20,0.98,35,9.5,0.147,0,0-14,Eletiva
2023,4,Hospital São José,Pediatria,53,0.706,102,3.4,0.031,3,65+,Urgência
2023,4,Hospital Santa Casa,Cirurgia Geral,31,0.609,55,8.9,0.027,1,50-64,Urgência
2023,4,Hospital Santa Casa,Clínica Médica,57,0.732,94,5.7,0.092,3,50-64,Urgência
2023,4,Hospital Santa Casa,Oncologia,23,0.869,41,3.7,0.09,0,50-64,Urgência
2023,4,Hospital Santa Casa,Pediatria,31,0.616,42,6.4,0.057,2,65+,Eletiva
2023,4,Hospital Santa Casa,Ortopedia,39,0.686,52,4.7,0.09,0,0-14,Urgência
2023,4,Hospital Regional Norte,Cirurgia Geral,25,0.714,39,2.3,0.152,0,50-64,Eletiva
2023,4,Hospital Regional Norte,Oncologia,50,0.538,67,5.6,0.06,1,0-14,Eletiva
2023,4,Hospital Regional Norte,Cardiologia,78,0.727,121,5.2,0.044,3,65+,Urgência
2023,4,Hospital Regional Norte,Clínica Médica,58,0.651,109,6.0,0.087,0,15-29,Urgência
2023,4,Hospital Regional Sul,Pediatria,51,0.636,54,7.2,0.106,1,65+,Urgência
2023,4,Hospital Regional Sul,Cardiologia,38,0.69,47,7.5,0.076,0,15-29,Urgência
2023,4,Hospital Regional Sul,Oncologia,79,0.877,189,4.0,0.124,6,65+,Urgência
2023,4,Hospital Regional Sul,Clínica Médica,23,0.618,28,8.2,0.078,0,15-29,Urgência
2023,4,Hospital Regional Sul,Ortopedia,42,0.847,63,5.6,0.0,1,50-64,Urgência
2023,4,Hospital Universitário,Clínica Médica,45,0.64,81,7.2,0.049,2,50-64,Urgência
2023,4,Hospital Universitário,Cirurgia Geral,30,0.847,38,8.7,0.127,0,0-14,Eletiva
2023,4,Hospital Universitário,Obstetrícia,38,0.836,83,6.1,0.099,2,15-29,Urgência
2023,4,Hospital Universitário,Pediatria,62,0.78,108,5.4,0.019,3,15-29,Urgência
2023,4,Hospital Universitário,Neurologia,68,0.742,113,1.0,0.148,1,50-64,Eletiva
2023,4,Hospital Universitário,Ortopedia,27,0.925,42,4.3,0.076,1,15-29,Urgência
2023,4,Hospital Municipal Centro,Neurologia,50,0.686,90,8.3,0.08,3,65+,Eletiva
2023,4,Hospital Municipal Centro,Cardiologia,35,0.708,46,6.7,0.062,0,50-64,Eletiva
2023,4,Hospital Municipal Centro,Obstetrícia,50,0.661,84,1.1,0.055,2,65+,Eletiva
2023,4,Hospital Municipal Centro,Clínica Médica,34,0.808,52,7.2,0.088,1,0-14,Eletiva
2023,4,Hospital Municipal Centro,Ortopedia,25,0.797,45,3.7,0.046,0,15-29,Urgência
2023,4,Hospital Municipal Leste,Oncologia,27,0.708,38,7.5,0.049,1,0-14,Eletiva
2023,4,Hospital Municipal Leste,Clínica Médica,22,0.896,39,5.5,0.073,1,65+,Urgência
2023,4,Hospital Municipal Leste,Cardiologia,47,0.836,80,11.1,0.074,2,0-14,Eletiva
2023,4,Hospital Municipal Leste,Ortopedia,41,0.58,62,9.0,0.034,1,15-29,Urgência
2023,4,Hospital Municipal Leste,Neurologia,33,0.676,37,5.0,0.043,0,0-14,Eletiva
2023,4,Hospital Municipal Leste,Cirurgia Geral,32,0.643,33,1.0,0.045,0,50-64,Eletiva
2023,4,Hospital Maternidade Vida,Clínica Médica,55,0.66,95,1.0,0.109,1,30-49,Urgência
2023,4,Hospital Maternidade Vida,Cirurgia Geral,48,0.679,70,4.6,0.032,2,65+,Urgência
2023,4,Hospital Maternidade Vida,Neurologia,30,0.569,28,3.2,0.13,0,15-29,Urgência
2023,4,Hospital Maternidade Vida,Ortopedia,51,0.623,94,1.0,0.114,4,50-64,Urgência
2023,4,Hospital Pronto-Socorro 24h,Cardiologia,33,0.707,67,5.3,0.033,1,65+,Urgência
2023,4,Hospital Pronto-Socorro 24h,Cirurgia Geral,39,0.78,57,3.8,0.101,2,65+,Eletiva
2023,4,Hospital Pronto-Socorro 24h,Neurologia,38,0.786,84,5.8,0.109,2,0-14,Eletiva
2023,4,Hospital Pronto-Socorro 24h,Clínica Médica,72,0.735,130,6.7,0.008,0,30-49,Urgência
2023,4,Hospital Pronto-Socorro 24h,Obstetrícia,80,0.678,140,2.5,,5,30-49,Urgência
2023,4,Hospital Pronto-Socorro 24h,Pediatria,60,0.81,88,1.2,0.104,2,0-14,Urgência
2023,4,Hospital Clínica Esperança,Cardiologia,34,0.684,56,7.0,,1,50-64,Eletiva
2023,4,Hospital Clínica Esperança,Neurologia,66,0.703,132,3.1,0.101,4,15-29,Eletiva
2023,4,Hospital Clínica Esperança,Obstetrícia,32,0.46,26,3.0,0.073,1,15-29,Urgência
2023,4,Hospital Clínica Esperança,Oncologia,63,0.685,69,4.9,0.083,4,50-64,Urgência
2023,4,Hospital Clínica Esperança,Cirurgia Geral,66,0.529,94,4.8,0.049,1,0-14,Urgência
2023,4,Hospital Clínica Esperança,Ortopedia,72,0.945,197,5.9,0.126,9,30-49,Eletiva
2023,4,Hospital Hospital do Coração,Clínica Médica,54,0.711,98,3.2,0.094,4,65+,Urgência
2023,4,Hospital Hospital do Coração,Neurologia,72,0.776,96,,0.138,3,65+,Urgência
2023,4,Hospital Hospital do Coração,Oncologia,21,0.745,30,4.5,0.004,0,15-29,Urgência
2023,4,Hospital Oncológico,Clínica Médica,29,0.66,55,7.1,0.056,0,0-14,Urgência
2023,4,Hospital Oncológico,Cirurgia Geral,30,0.805,70,5.4,0.077,2,30-49,Urgência
2023,4,Hospital Oncológico,Ortopedia,43,0.959,117,2.9,0.06,2,65+,Urgência
2023,4,Hospital Oncológico,Obstetrícia,58,0.773,127,7.9,0.058,1,30-49,Urgência
2023,4,Hospital Infantil Anjo,Cardiologia,43,0.92,101,3.6,0.082,3,15-29,Eletiva
2023,4,Hospital Infantil Anjo,Ortopedia,40,0.798,86,7.7,0.153,2,0-14,Urgência
2023,4,Hospital Infantil Anjo,Obstetrícia,66,0.711,140,6.6,0.096,6,30-49,Urgência
2023,4,Hospital Ortopédico Plus,Oncologia,71,0.974,143,3.6,0.033,3,50-64,Eletiva
2023,4,Hospital Ortopédico Plus,Obstetrícia,44,0.884,89,7.5,0.092,0,15-29,Urgência
2023,4,Hospital Ortopédico Plus,Ortopedia,35,0.668,64,6.8,0.051,2,15-29,Urgência
2023,4,Hospital Ortopédico Plus,Cardiologia,23,0.816,52,4.2,0.084,1,50-64,Eletiva
2023,4,Hospital Ortopédico Plus,Pediatria,73,0.914,191,1.0,0.084,11,0-14,Eletiva
2023,4,Hospital Ortopédico Plus,Clínica Médica,27,0.902,50,4.6,0.182,1,30-49,Urgência
2023,4,Hospital Saúde Mental,Cirurgia Geral,75,0.757,97,6.7,0.08,3,50-64,Eletiva
2023,4,Hospital Saúde Mental,Ortopedia,68,0.802,142,9.3,0.069,2,50-64,Urgência
2023,4,Hospital Saúde Mental,Cardiologia,48,0.756,70,1.7,,3,0-14,Eletiva
2023,5,Hospital São José,Clínica Médica,55,0.698,90,3.6,0.07,3,15-29,Urgência
2023,5,Hospital São José,Ortopedia,25,0.392,16,4.6,0.093,0,15-29,Urgência
2023,5,Hospital São José,Neurologia,31,0.864,64,1.0,0.134,2,50-64,Urgência
2023,5,Hospital São José,Obstetrícia,61,0.579,61,1.9,0.099,0,15-29,Urgência
2023,5,Hospital Santa Casa,Cirurgia Geral,58,0.74,79,3.3,0.09,2,15-29,Urgência
2023,5,Hospital Santa Casa,Clínica Médica,68,0.785,96,4.6,0.107,2,0-14,Urgência
2023,5,Hospital Santa Casa,Pediatria,56,0.858,75,5.3,0.109,2,30-49,Urgência
2023,5,Hospital Regional Norte,Ortopedia,63,0.82,135,7.0,0.138,6,15-29,Urgência
2023,5,Hospital Regional Norte,Pediatria,57,0.759,121,2.8,0.103,3,50-64,Urgência
2023,5,Hospital Regional Norte,Oncologia,76,0.512,71,1.1,0.093,3,15-29,Eletiva
2023,5,Hospital Regional Norte,Neurologia,52,0.527,67,5.1,0.113,1,15-29,Urgência
2023,5,Hospital Regional Norte,Cirurgia Geral,38,0.569,46,9.3,0.133,0,50-64,Eletiva
2023,5,Hospital Regional Norte,Cardiologia,33,0.884,85,5.4,0.0,0,0-14,Urgência
2023,5,Hospital Regional Sul,Cardiologia,26,0.65,32,5.9,0.128,1,30-49,Urgência
2023,5,Hospital Regional Sul,Oncologia,24,0.809,36,9.4,0.05,1,50-64,Eletiva
2023,5,Hospital Regional Sul,Clínica Médica,80,0.831,103,7.8,0.106,1,65+,Eletiva
2023,5,Hospital Regional Sul,Ortopedia,48,0.565,79,9.1,0.038,3,65+,Urgência
2023,5,Hospital Universitário,Clínica Médica,64,0.727,129,5.2,0.074,4,50-64,Urgência
2023,5,Hospital Universitário,Cardiologia,34,0.618,34,7.3,0.024,1,50-64,Urgência
2023,5,Hospital Universitário,Obstetrícia,25,0.744,54,6.6,0.046,2,50-64,Urgência
2023,5,Hospital Universitário,Oncologia,24,0.555,29,13.2,0.067,0,30-49,Urgência
2023,5,Hospital Universitário,Cirurgia Geral,22,0.439,16,3.8,0.092,0,65+,Urgência
2023,5,Hospital Municipal Centro,Obstetrícia,50,0.739,56,7.2,0.082,0,30-49,Eletiva
2023,5,Hospital Municipal Centro,Neurologia,25,0.78,31,7.1,0.111,0,50-64,Eletiva
2023,5,Hospital Municipal Centro,Ortopedia,62,0.78,76,4.5,0.113,1,30-49,Eletiva
2023,5,Hospital Municipal Leste,Obstetrícia,54,0.693,95,4.1,0.042,4,50-64,Urgência
2023,5,Hospital Municipal Leste,Ortopedia,55,0.753,66,2.2,0.053,0,30-49,Urgência
2023,5,Hospital Municipal Leste,Neurologia,20,0.798,27,7.7,0.093,0,50-64,Urgência
2023,5,Hospital Municipal Leste,Oncologia,53,0.658,101,1.0,0.115,1,65+,Urgência
2023,5,Hospital Maternidade Vida,Ortopedia,46,0.652,71,1.4,0.086,2,15-29,Urgência
2023,5,Hospital Maternidade Vida,Obstetrícia,43,0.728,89,5.1,0.0,2,50-64,Urgência
2023,5,Hospital Maternidade Vida,Cirurgia Geral,46,0.625,66,6.7,0.013,1,0-14,Eletiva
2023,5,Hospital Pronto-Socorro 24h,Neurologia,47,0.55,65,8.8,0.05,2,65+,Urgência
2023,5,Hospital Pronto-Socorro 24h,Pediatria,25,0.739,45,4.4,0.049,0,50-64,Urgência
2023,5,Hospital Pronto-Socorro 24h,Cirurgia Geral,60,0.571,53,6.6,0.07,2,15-29,Urgência
2023,5,Hospital Pronto-Socorro 24h,Cardiologia,55,0.662,80,6.6,0.154,4,50-64,Urgência
2023,5,Hospital Pronto-Socorro 24h,Obstetrícia,78,0.8,163,2.0,0.119,5,15-29,Urgência
2023,5,Hospital Pronto-Socorro 24h,Oncologia,37,0.788,80,4.2,0.092,1,15-29,Urgência
2023,5,Hospital Clínica Esperança,Clínica Médica,72,0.714,90,3.3,0.042,2,65+,Urgência
2023,5,Hospital Clínica Esperança,Oncologia,32,0.631,31,3.8,0.119,0,50-64,Eletiva
2023,5,Hospital Clínica Esperança,Neurologia,45,0.839,81,3.8,0.138,3,65+,Urgência
2023,5,Hospital Clínica Esperança,Cirurgia Geral,60,0.614,97,4.3,0.146,1,15-29,Urgência
2023,5,Hospital Clínica Esperança,Pediatria,33,0.743,37,5.8,0.083,0,65+,Urgência
2023,5,Hospital Clínica Esperança,Ortopedia,56,0.574,54,8.3,0.026,1,30-49,Eletiva
2023,5,Hospital Hospital do Coração,Ortopedia,73,0.726,142,9.8,0.087,1,30-49,Urgência
2023,5,Hospital Hospital do Coração,Pediatria,79,0.736,173,5.9,0.093,4,65+,Urgência
2023,5,Hospital Hospital do Coração,Cirurgia Geral,26,0.779,35,7.0,0.148,1,15-29,Urgência
2023,5,Hospital Hospital do Coração,Cardiologia,26,0.695,29,5.5,0.095,0,50-64,Urgência
2023,5,Hospital Oncológico,Oncologia,20,0.865,42,3.4,0.092,1,30-49,Urgência
2023,5,Hospital Oncológico,Neurologia,50,0.882,66,5.4,0.05,1,0-14,Eletiva
2023,5,Hospital Oncológico,Cirurgia Geral,58,0.745,98,5.6,0.126,5,0-14,Eletiva
2023,5,Hospital Oncológico,Obstetrícia,21,0.68,37,7.1,0.109,0,50-64,Eletiva
2023,5,Hospital Oncológico,Pediatria,25,0.632,30,8.1,0.079,0,65+,Urgência
2023,5,Hospital Infantil Anjo,Cardiologia,45,0.89,95,8.2,0.094,3,50-64,Urgência
2023,5,Hospital Infantil Anjo,Cirurgia Geral,76,0.568,82,6.6,0.072,2,50-64,Urgência
2023,5,Hospital Infantil Anjo,Neurologia,32,0.614,48,4.5,0.102,1,0-14,Urgência
2023,5,Hospital Infantil Anjo,Pediatria,57,0.582,93,7.3,0.127,2,50-64,Urgência
2023,5,Hospital Ortopédico Plus,Pediatria,47,0.749,56,3.2,0.059,1,30-49,Urgência
2023,5,Hospital Ortopédico Plus,Neurologia,20,0.713,28,5.8,0.01,1,15-29,Urgência
2023,5,Hospital Ortopédico Plus,Oncologia,44,0.703,56,7.2,0.021,1,0-14,Urgência
2023,5,Hospital Saúde Mental,Obstetrícia,71,0.683,92,5.5,0.112,3,65+,Urgência
2023,5,Hospital Saúde Mental,Neurologia,57,0.603,66,7.7,0.031,0,0-14,Urgência
2023,5,Hospital Saúde Mental,Pediatria,38,0.933,55,10.3,0.032,1,30-49,Urgência
2023,5,Hospital Saúde Mental,Cirurgia Geral,24,0.498,25,6.4,0.069,1,30-49,Urgência
2023,5,Hospital Saúde Mental,Cardiologia,25,0.622,37,4.7,0.032,1,50-64,Urgência
2023,5,Hospital Saúde Mental,Clínica Médica,74,0.553,113,1.2,0.097,3,15-29,Urgência
2023,6,Hospital São José,Pediatria,75,0.751,98,3.0,0.111,5,30-49,Urgência
2023,6,Hospital São José,Clínica Médica,79,0.785,175,4.7,0.092,5,30-49,Urgência
2023,6,Hospital São José,Oncologia,36,0.721,70,8.5,0.077,2,15-29,Urgência
2023,6,Hospital Santa Casa,Pediatria,68,0.598,115,3.0,0.041,1,65+,Eletiva
2023,6,Hospital Santa Casa,Oncologia,56,0.662,71,5.9,0.087,0,0-14,Urgência
2023,6,Hospital Santa Casa,Cirurgia Geral,69,0.786,126,6.5,0.121,1,15-29,Urgência
2023,6,Hospital Regional Norte,Oncologia,20,0.735,30,3.0,0.044,0,65+,Urgência
2023,6,Hospital Regional Norte,Clínica Médica,68,0.977,164,4.2,0.091,3,15-29,Eletiva
2023,6,Hospital Regional Norte,Cirurgia Geral,78,0.586,128,10.6,0.011,3,15-29,Urgência
2023,6,Hospital Regional Sul,Neurologia,29,0.745,35,5.8,0.124,1,30-49,Urgência
2023,6,Hospital Regional Sul,Cirurgia Geral,50,0.731,69,3.2,0.095,1,50-64,Eletiva
2023,6,Hospital Regional Sul,Obstetrícia,29,0.698,40,7.1,0.044,1,0-14,Urgência
2023,6,Hospital Regional Sul,Pediatria,66,0.871,102,4.8,0.094,4,65+,Urgência
2023,6,Hospital Regional Sul,Clínica Médica,53,0.634,82,7.0,0.107,2,0-14,Urgência
2023,6,Hospital Universitário,Ortopedia,34,0.938,67,2.9,0.058,2,30-49,Urgência
2023,6,Hospital Universitário,Clínica Médica,33,0.839,67,7.0,0.071,1,0-14,Urgência
2023,6,Hospital Universitário,Cardiologia,31,0.614,42,5.4,0.05,2,15-29,Eletiva
