imovel_id,bairro,tipo_imovel,area_m2,quartos,vagas_garagem,andar,condicao,preco_total,preco_m2,ano_anuncio,mes_anuncio,dias_no_mercado,vendido
IMO-01146,Montese,Flat/Studio,24,1,0.0,6,Novo,124560.42,5190.02,2024,2,141.0,0
IMO-01147,Montese,Apartamento,36,2,2.0,3,Usado,136662.45,3796.18,2022,5,123.0,0
IMO-01148,Parangaba,Cobertura,225,5,3.0,30,Usado,974935.45,4333.05,2023,10,92.0,0
IMO-01149,Varjota,Casa,152,2,1.0,0,Novo,1452698.27,9557.23,2024,3,176.0,0
IMO-01150,Maracanaú,Apartamento,84,2,2.0,20,Usado,249409.67,2969.16,2023,11,37.0,0
IMO-01151,Varjota,Apartamento,87,3,1.0,16,Novo,976619.95,11225.52,2023,2,8.0,0
IMO-01152,Parangaba,Casa,107,4,1.0,0,Usado,500716.77,4679.6,2023,6,5.0,1
IMO-01153,Fátima,Casa,158,3,1.0,0,Usado,1216999.19,7702.53,2024,1,61.0,1
IMO-01154,Meireles,Casa,122,3,2.0,0,Usado,1455563.25,11930.85,2024,9,7.0,1
IMO-01155,Fátima,Apartamento,85,2,1.0,20,Usado,690304.49,8121.23,2023,1,163.0,1
IMO-01156,Maraponga,Casa,295,3,3.0,0,Usado,906104.87,3071.54,2024,10,23.0,1
IMO-01157,Benfica,Casa,218,2,1.0,0,Novo,1193041.72,5472.67,2024,7,134.0,0
IMO-01158,Caucaia,Apartamento,91,3,2.0,14,Usado,284372.46,3124.97,2023,9,26.0,1
IMO-01159,Luciano Cavalcante,Apartamento,59,2,1.0,24,Usado,519282.33,8801.4,2023,9,92.0,0
IMO-01160,Eusébio,Casa,200,4,2.0,0,Usado,1285803.48,6429.02,2024,9,173.0,0
IMO-01161,Eusébio,Apartamento,83,3,2.0,6,Novo,567263.77,6834.5,2023,3,156.0,1
IMO-01162,Montese,Apartamento,80,3,3.0,2,Novo,452182.19,5652.28,2022,10,51.0,1
IMO-01163,Montese,Apartamento,100,3,2.0,16,Novo,465859.33,4658.59,2024,5,12.0,0
IMO-01164,Parquelândia,Apartamento,84,3,1.0,16,Usado,479902.07,5713.12,2024,7,133.0,1
IMO-01165,Dionísio Torres,Casa,87,2,2.0,0,Usado,793327.8,9118.71,2022,1,56.0,1
IMO-01166,Aquiraz (Beach Park),Apartamento,108,3,,6,Usado,570672.99,5284.01,2024,7,133.0,0
IMO-01167,Parquelândia,Apartamento,84,3,1.0,12,Usado,569773.66,6783.02,2024,10,59.0,1
IMO-01168,Messejana,Apartamento,69,4,2.0,6,Usado,305555.04,4428.33,2024,9,153.0,1
IMO-01169,Papicu,Apartamento,63,4,2.0,8,Usado,464397.17,7371.38,2023,11,59.0,1
IMO-01170,Edson Queiroz,Apartamento,88,3,2.0,3,Usado,702975.17,7988.35,2023,4,109.0,1
IMO-01171,Aldeota,Apartamento,117,3,2.0,14,Usado,1384445.49,11832.87,2023,12,28.0,0
IMO-01172,Edson Queiroz,Apartamento,82,3,1.0,15,Usado,606940.23,7401.71,2023,10,51.0,1
IMO-01173,Messejana,Casa,132,3,2.0,0,Usado,456316.24,3456.94,2024,4,234.0,1
IMO-01174,Edson Queiroz,Apartamento,65,2,2.0,12,Usado,501267.78,7711.81,2023,2,90.0,1
IMO-01175,Varjota,Apartamento,119,3,1.0,24,Usado,1018910.04,8562.27,2023,1,71.0,1
IMO-01176,Eusébio,Casa,106,5,3.0,0,Usado,628425.45,5928.54,2022,3,38.0,1
IMO-01177,Maraponga,Flat/Studio,39,1,1.0,17,Usado,205843.93,5278.05,2023,11,54.0,1
IMO-01178,Meireles,Apartamento,76,4,2.0,5,Novo,1204403.89,15847.42,2023,12,62.0,0
IMO-01179,Messejana,Cobertura,164,4,2.0,23,Usado,732848.82,4468.59,2023,1,36.0,0
IMO-01180,Meireles,Apartamento,39,4,2.0,24,Usado,698908.65,17920.73,2022,12,148.0,1
IMO-01181,Papicu,Casa,124,2,1.0,0,Novo,809359.54,6527.09,2022,2,114.0,1
IMO-01182,Dionísio Torres,Apartamento,78,3,1.0,8,Usado,779361.36,9991.81,2022,2,137.0,0
IMO-01183,Eusébio,Flat/Studio,30,1,,5,Usado,185588.89,6186.3,2024,1,143.0,1
IMO-01184,Meireles,Casa,215,3,3.0,0,Novo,3182987.66,14804.59,2024,8,113.0,1
IMO-01185,Eusébio,Casa,115,2,1.0,0,Usado,481634.13,4188.12,2023,4,5.0,0
IMO-01186,Dionísio Torres,Casa,124,3,,0,Usado,904777.88,7296.6,2024,8,139.0,0
IMO-01187,Caucaia,Flat/Studio,41,1,1.0,16,Usado,129628.71,3161.68,2023,4,184.0,1
IMO-01188,Caucaia,Apartamento,46,2,2.0,25,Novo,174797.56,3799.95,2022,10,71.0,0
IMO-01189,Eusébio,Apartamento,98,3,2.0,22,Novo,631435.79,6443.22,2023,5,45.0,0
IMO-01190,Montese,Casa,201,4,3.0,0,Novo,1115049.17,5547.51,2022,3,112.0,0
IMO-01191,Aldeota,Apartamento,71,3,2.0,5,Usado,683228.04,9622.93,2022,11,96.0,1
IMO-01192,Montese,Apartamento,151,3,2.0,12,Usado,859098.49,5689.39,2023,12,16.0,1
IMO-01193,Dionísio Torres,Cobertura,193,3,,30,Novo,2023904.94,10486.55,2022,11,158.0,1
IMO-01194,Parquelândia,Flat/Studio,41,1,0.0,20,Usado,234958.77,5730.7,2024,9,127.0,0
IMO-01195,Montese,Casa,163,3,3.0,0,Usado,775108.81,4755.27,2022,5,158.0,1
IMO-01196,Maraponga,Apartamento,45,2,3.0,8,Novo,191659.95,4259.11,2024,3,76.0,1
IMO-01197,Maraponga,Apartamento,68,3,1.0,9,Usado,258768.1,3805.41,2024,5,117.0,1
IMO-01198,Benfica,Casa,135,4,2.0,0,Novo,910493.26,6744.39,2022,2,14.0,0
IMO-01199,Parquelândia,Casa,170,3,2.0,0,Usado,909927.82,5352.52,2023,3,131.0,0
IMO-01200,Fátima,Apartamento,108,2,2.0,18,Usado,888585.97,8227.65,2023,5,93.0,1
IMO-01201,Aldeota,Cobertura,170,5,3.0,29,Novo,2102894.05,12369.97,2022,10,148.0,0
IMO-01202,Caucaia,Apartamento,85,3,2.0,3,Usado,205032.62,2412.15,2023,2,5.0,1
IMO-01203,Parangaba,Casa,170,3,3.0,0,Usado,681597.85,4009.4,2023,12,108.0,1
IMO-01204,Fátima,Apartamento,74,1,3.0,11,Usado,618900.43,8363.52,2024,2,183.0,1
IMO-01205,Benfica,Apartamento,76,3,2.0,15,Usado,453246.13,5963.76,2023,9,252.0,1
IMO-01206,Aldeota,Apartamento,36,2,3.0,5,Usado,366561.07,10182.25,2022,9,115.0,0
IMO-01207,Centro,Apartamento,81,1,2.0,21,Usado,394406.73,4869.22,2023,11,49.0,0
IMO-01208,Meireles,Casa,60,4,3.0,0,Usado,720602.43,12010.04,2023,4,8.0,0
IMO-01209,Dionísio Torres,Casa,184,4,3.0,0,Usado,1766091.85,9598.33,2023,7,102.0,0
IMO-01210,Edson Queiroz,Casa,149,3,2.0,0,Usado,1012277.11,6793.81,2024,11,247.0,0
IMO-01211,Papicu,Casa,116,3,4.0,0,Novo,995959.67,8585.86,2023,11,26.0,0
IMO-01212,Maraponga,Cobertura,214,4,3.0,29,Novo,934351.59,4366.13,2023,6,156.0,1
IMO-01213,Parquelândia,Apartamento,72,3,2.0,25,Novo,497535.42,6910.21,2023,6,143.0,1
IMO-01214,Parquelândia,Casa,182,3,1.0,0,Usado,1023649.67,5624.45,2022,2,159.0,0
IMO-01215,Luciano Cavalcante,Casa,192,3,2.0,0,Usado,1737861.92,9051.36,2023,9,151.0,0
IMO-01216,Luciano Cavalcante,Apartamento,132,1,2.0,4,Usado,845521.46,6405.47,2024,7,18.0,0
IMO-01217,Cocó,Casa,190,3,,0,Usado,1398508.31,7360.57,2023,10,72.0,1
IMO-01218,Parangaba,Apartamento,70,1,2.0,18,Novo,304431.2,4349.02,2024,8,5.0,0
IMO-01219,Parquelândia,Apartamento,64,4,1.0,19,Usado,352475.46,5507.43,2023,5,20.0,1
IMO-01220,Edson Queiroz,Casa,119,3,,0,Usado,881629.53,7408.65,2023,6,129.0,1
IMO-01221,Messejana,Apartamento,72,2,2.0,15,Novo,284451.2,3950.71,2023,2,21.0,1
IMO-01222,Messejana,Apartamento,99,2,2.0,11,Usado,408902.36,4130.33,2023,2,169.0,1
IMO-01223,Edson Queiroz,Cobertura,100,4,3.0,19,Usado,518316.36,5183.16,2024,9,92.0,0
IMO-01224,Luciano Cavalcante,Apartamento,87,1,1.0,9,Usado,677231.34,7784.27,2024,5,71.0,1
IMO-01225,Maraponga,Apartamento,70,2,2.0,25,Novo,398658.05,5695.12,2022,2,65.0,0
IMO-01226,Edson Queiroz,Apartamento,51,3,2.0,17,Novo,496572.86,9736.72,2022,2,91.0,1
IMO-01227,Luciano Cavalcante,Apartamento,70,2,2.0,9,Novo,663987.71,9485.54,2024,3,57.0,1
IMO-01228,Maracanaú,Flat/Studio,26,1,1.0,7,Usado,72690.7,2795.8,2023,8,166.0,1
IMO-01229,Varjota,Casa,178,4,1.0,0,Usado,1648332.29,9260.29,2023,4,7.0,0
IMO-01230,Luciano Cavalcante,Apartamento,81,3,2.0,22,Novo,855480.66,10561.49,2024,9,140.0,1
IMO-01231,Meireles,Apartamento,86,2,3.0,17,Usado,1181077.81,13733.46,2022,12,103.0,1
IMO-01232,Aquiraz (Beach Park),Casa,135,4,3.0,0,Novo,1149089.52,8511.77,2024,3,,1
IMO-01233,Dionísio Torres,Cobertura,228,5,,26,Usado,2123789.81,9314.87,2023,12,159.0,1
IMO-01234,Aldeota,Apartamento,71,3,2.0,16,Usado,859720.07,12108.73,2023,3,105.0,1
IMO-01235,Messejana,Casa,232,3,1.0,0,Novo,914559.36,3942.07,2024,8,115.0,1
IMO-01236,Caucaia,Casa,145,4,2.0,0,Usado,390764.22,2694.93,2022,12,97.0,1
IMO-01237,Parangaba,Flat/Studio,40,1,1.0,17,Novo,185016.49,4625.41,2023,9,46.0,0
IMO-01238,Aldeota,Apartamento,64,1,2.0,17,Novo,858630.45,13416.1,2024,12,93.0,1
IMO-01239,Dionísio Torres,Cobertura,193,3,4.0,18,Usado,1654333.21,8571.67,2023,4,105.0,1
IMO-01240,Aquiraz (Beach Park),Flat/Studio,31,1,1.0,6,Usado,256903.43,8287.21,2023,8,159.0,0
IMO-01241,Parquelândia,Casa,128,3,2.0,0,Usado,762096.61,5953.88,2023,2,154.0,0
IMO-01242,Fátima,Cobertura,210,3,3.0,28,Usado,1498303.69,7134.78,2023,11,159.0,0
IMO-01243,Luciano Cavalcante,Apartamento,42,3,2.0,11,Usado,325299.15,7745.22,2023,4,123.0,0
IMO-01244,Maraponga,Casa,108,4,2.0,0,Novo,683527.63,6328.96,2023,3,99.0,1
IMO-01245,Luciano Cavalcante,Apartamento,101,3,1.0,17,Usado,878130.46,8694.36,2023,9,155.0,0
IMO-01246,Luciano Cavalcante,Apartamento,37,1,,2,Usado,265594.68,7178.23,2023,8,114.0,1
IMO-01247,Centro,Apartamento,34,3,1.0,10,Usado,165908.73,4879.67,2024,8,133.0,1
IMO-01248,Messejana,Flat/Studio,38,1,1.0,20,Novo,178539.69,4698.41,2023,10,37.0,1
IMO-01249,Centro,Casa,196,3,2.0,0,Usado,1123426.18,5731.77,2024,3,215.0,1
IMO-01250,Eusébio,Apartamento,71,4,2.0,13,Usado,421558.16,5937.44,2024,3,83.0,1
IMO-01251,Centro,Apartamento,87,3,1.0,22,Usado,464454.36,5338.56,2024,11,24.0,1
IMO-01252,Papicu,Apartamento,80,3,2.0,11,Novo,647609.58,8095.12,2023,5,,1
IMO-01253,Papicu,Flat/Studio,29,1,1.0,16,Novo,250175.38,8626.74,2022,3,,1
IMO-01254,Benfica,Casa,96,3,3.0,0,Usado,517695.47,5392.66,2023,6,125.0,0
IMO-01255,Montese,Casa,196,3,3.0,0,Usado,1179378.08,6017.24,2024,1,44.0,1
IMO-01256,Fátima,Apartamento,116,2,2.0,8,Novo,940010.54,8103.54,2023,4,185.0,0
IMO-01257,Maracanaú,Casa,80,5,1.0,0,Usado,215829.2,2697.86,2024,12,147.0,1
IMO-01258,Centro,Apartamento,59,2,2.0,25,Novo,492405.15,8345.85,2024,10,138.0,0
IMO-01259,Parangaba,Flat/Studio,52,1,,6,Novo,197840.0,3804.62,2023,12,124.0,1
IMO-01260,Papicu,Apartamento,84,3,3.0,22,Usado,611384.3,7278.38,2022,2,81.0,0
IMO-01261,Parangaba,Apartamento,30,1,3.0,16,Novo,187377.32,6245.91,2024,3,133.0,1
IMO-01262,Edson Queiroz,Cobertura,187,4,3.0,29,Usado,1985302.67,10616.59,2024,9,322.0,1
IMO-01263,Aquiraz (Beach Park),Apartamento,76,3,3.0,5,Novo,619138.24,8146.56,2024,9,54.0,0
IMO-01264,Parquelândia,Apartamento,63,3,3.0,12,Novo,334908.11,5316.0,2024,8,140.0,0
IMO-01265,Montese,Flat/Studio,20,1,1.0,3,Usado,92793.53,4639.68,2023,4,39.0,1
IMO-01266,Caucaia,Apartamento,100,1,3.0,1,Novo,274997.42,2749.97,2023,8,,1
IMO-01267,Montese,Apartamento,95,3,3.0,10,Novo,581886.29,6125.12,2023,3,87.0,1
IMO-01268,Cocó,Apartamento,104,3,2.0,9,Usado,913225.44,8781.01,2023,5,,0
IMO-01269,Aquiraz (Beach Park),Apartamento,86,3,2.0,13,Novo,649894.38,7556.91,2023,5,138.0,1
IMO-01270,Luciano Cavalcante,Cobertura,179,4,3.0,30,Usado,1565767.71,8747.31,2023,5,226.0,1
IMO-01271,Parquelândia,Apartamento,93,4,1.0,17,Usado,747469.71,8037.31,2024,11,143.0,1
IMO-01272,Papicu,Casa,267,3,4.0,0,Usado,1915317.45,7173.47,2024,4,7.0,1
IMO-01273,Aquiraz (Beach Park),Apartamento,80,4,2.0,25,Usado,716294.5,8953.68,2023,3,103.0,1
IMO-01274,Messejana,Casa,85,3,2.0,0,Usado,310381.63,3651.55,2023,6,139.0,1
IMO-01275,Meireles,Apartamento,53,4,2.0,13,Novo,777218.78,14664.51,2024,8,50.0,0
IMO-01276,Messejana,Flat/Studio,38,1,1.0,2,Usado,112929.63,2971.83,2024,7,80.0,0
IMO-01277,Varjota,Casa,60,3,3.0,0,Usado,428825.83,7147.1,2023,3,97.0,0
IMO-01278,Cocó,Apartamento,43,1,1.0,25,Novo,586615.87,13642.23,2022,9,82.0,1
IMO-01279,Montese,Apartamento,58,2,2.0,7,Novo,315905.86,5446.65,2023,8,8.0,1
IMO-01280,Varjota,Cobertura,119,4,4.0,19,Usado,911894.59,7662.98,2023,8,5.0,0
IMO-01281,Maraponga,Flat/Studio,36,1,0.0,2,Usado,133466.21,3707.39,2022,10,111.0,1
IMO-01282,Cocó,Apartamento,88,3,3.0,24,Novo,1174161.7,13342.75,2023,9,260.0,1
IMO-01283,Caucaia,Apartamento,89,3,2.0,16,Novo,326423.44,3667.68,2023,7,230.0,1
IMO-01284,Centro,Apartamento,95,1,2.0,25,Novo,604191.59,6359.91,2023,7,150.0,1
IMO-01285,Eusébio,Casa,72,3,3.0,0,Novo,489709.58,6801.52,2023,4,,1
IMO-01286,Centro,Apartamento,102,4,2.0,10,Usado,729821.19,7155.11,2023,8,109.0,1
IMO-01287,Fátima,Apartamento,80,3,3.0,1,Novo,466269.2,5828.37,2024,3,98.0,0
IMO-01288,Varjota,Casa,205,3,1.0,0,Novo,2365878.92,11540.87,2022,2,,1
IMO-01289,Messejana,Casa,147,5,2.0,0,Usado,567502.63,3860.56,2022,6,5.0,0
IMO-01290,Messejana,Casa,218,4,1.0,0,Novo,1064340.87,4882.3,2024,7,81.0,0
IMO-01291,Fátima,Apartamento,65,2,3.0,5,Usado,481976.2,7415.02,2024,9,140.0,0
IMO-01292,Meireles,Apartamento,60,2,,1,Usado,712344.09,11872.4,2024,8,174.0,1
IMO-01293,Meireles,Apartamento,72,3,2.0,8,Usado,839583.97,11660.89,2024,9,78.0,1
IMO-01294,Benfica,Flat/Studio,21,1,0.0,1,Usado,113226.19,5391.72,2022,7,,1
IMO-01295,Messejana,Apartamento,92,2,1.0,2,Novo,450470.63,4896.42,2022,10,92.0,1
IMO-01296,Varjota,Apartamento,79,2,1.0,16,Novo,820212.03,10382.43,2022,1,,1
IMO-01297,Parquelândia,Cobertura,199,4,3.0,28,Usado,1348719.37,6777.48,2023,7,135.0,0
IMO-01298,Fátima,Flat/Studio,25,1,0.0,11,Novo,236182.15,9447.29,2023,11,225.0,0
IMO-01299,Meireles,Casa,82,5,,0,Novo,1466634.33,17885.78,2024,8,71.0,1
IMO-01300,Parquelândia,Apartamento,54,3,2.0,10,Novo,356643.78,6604.51,2023,9,78.0,0
IMO-01301,Meireles,Casa,75,4,3.0,0,Usado,780709.38,10409.46,2024,12,114.0,1
IMO-01302,Aquiraz (Beach Park),Casa,105,3,3.0,0,Usado,568740.62,5416.58,2024,6,5.0,1
IMO-01303,Centro,Flat/Studio,40,1,1.0,3,Novo,298709.09,7467.73,2022,9,138.0,1
IMO-01304,Benfica,Casa,202,4,3.0,0,Usado,1186110.26,5871.83,2024,12,92.0,1
IMO-01305,Papicu,Casa,130,3,3.0,0,Usado,1062316.21,8171.66,2024,9,46.0,0
IMO-01306,Benfica,Casa,170,5,2.0,0,Novo,1208060.17,7106.24,2022,6,131.0,0
IMO-01307,Edson Queiroz,Apartamento,90,4,1.0,10,Novo,904807.55,10053.42,2023,11,5.0,1
IMO-01308,Fátima,Casa,200,3,4.0,0,Usado,1577470.36,7887.35,2024,7,68.0,1
IMO-01309,Benfica,Casa,86,3,3.0,0,Novo,411285.77,4782.39,2023,7,,1
IMO-01310,Parangaba,Apartamento,34,4,2.0,24,Novo,202051.2,5942.68,2022,4,,0
IMO-01311,Benfica,Casa,166,3,2.0,0,Usado,850226.5,5121.85,2023,8,79.0,1
IMO-01312,Maraponga,Apartamento,95,2,2.0,17,Usado,439192.4,4623.08,2024,8,20.0,1
IMO-01313,Maraponga,Casa,165,3,,0,Usado,700927.91,4248.05,2023,6,34.0,1
IMO-01314,Cocó,Flat/Studio,44,1,0.0,13,Novo,469498.29,10670.42,2023,3,90.0,1
IMO-01315,Messejana,Apartamento,71,3,1.0,22,Usado,299359.57,4216.33,2024,6,5.0,1
IMO-01316,Papicu,Cobertura,163,4,3.0,28,Usado,1219864.73,7483.83,2023,12,210.0,1
IMO-01317,Messejana,Casa,173,4,1.0,0,Usado,530332.58,3065.51,2023,7,62.0,1
IMO-01318,Meireles,Apartamento,121,2,2.0,21,Usado,1356772.64,11213.0,2024,3,253.0,1
IMO-01319,Aldeota,Apartamento,99,1,2.0,14,Usado,1243010.15,12555.66,2022,5,236.0,1
IMO-01320,Maraponga,Apartamento,37,4,1.0,13,Usado,201478.33,5445.36,2023,3,118.0,0
IMO-01321,Fátima,Casa,214,4,3.0,0,Novo,1703770.42,7961.54,2023,11,165.0,1
IMO-01322,Montese,Apartamento,30,3,1.0,17,Usado,149440.93,4981.36,2022,4,58.0,1
IMO-01323,Aldeota,Apartamento,64,4,1.0,13,Usado,751536.18,11742.75,2022,2,191.0,1
IMO-01324,Montese,Cobertura,159,4,2.0,18,Usado,644220.26,4051.7,2023,3,80.0,0
IMO-01325,Meireles,Casa,140,5,2.0,0,Usado,1441860.68,10299.0,2023,12,92.0,1
IMO-01326,Varjota,Apartamento,89,3,2.0,9,Usado,926634.17,10411.62,2024,6,5.0,0
IMO-01327,Edson Queiroz,Casa,278,2,4.0,0,Usado,2391018.74,8600.79,2023,9,158.0,0
IMO-01328,Centro,Flat/Studio,36,1,1.0,9,Usado,155841.29,4328.92,2022,2,109.0,0
IMO-01329,Cocó,Casa,230,3,2.0,0,Usado,1779859.21,7738.52,2022,2,168.0,0
IMO-01330,Maracanaú,Flat/Studio,36,1,1.0,11,Usado,91900.22,2552.78,2023,9,57.0,1
IMO-01331,Messejana,Flat/Studio,47,1,1.0,17,Usado,169004.56,3595.84,2024,6,,1
IMO-01332,Caucaia,Apartamento,117,4,2.0,2,Novo,456942.44,3905.49,2024,3,240.0,1
IMO-01333,Maraponga,Casa,123,5,1.0,0,Usado,576841.44,4689.77,2022,10,52.0,1
IMO-01334,Fátima,Apartamento,71,2,2.0,17,Novo,691908.08,9745.18,2023,4,5.0,1
IMO-01335,Maracanaú,Apartamento,45,3,3.0,13,Usado,111731.21,2482.92,2024,6,,1
IMO-01336,Messejana,Casa,153,3,3.0,0,Usado,459983.6,3006.43,2022,6,72.0,1
IMO-01337,Varjota,Apartamento,85,2,1.0,16,Usado,836066.22,9836.07,2022,11,5.0,1
IMO-01338,Eusébio,Apartamento,39,3,1.0,18,Usado,242490.47,6217.7,2024,4,76.0,1
IMO-01339,Varjota,Flat/Studio,41,1,1.0,1,Usado,349646.95,8527.97,2023,10,19.0,0
IMO-01340,Varjota,Flat/Studio,41,1,0.0,15,Usado,330749.87,8067.07,2023,5,,0
IMO-01341,Parquelândia,Casa,158,2,1.0,0,Novo,1249023.48,7905.21,2023,1,86.0,1
IMO-01342,Montese,Apartamento,82,3,3.0,18,Usado,434170.77,5294.77,2023,8,85.0,1
IMO-01343,Papicu,Flat/Studio,40,1,0.0,11,Usado,255770.75,6394.27,2023,12,94.0,0
IMO-01344,Varjota,Apartamento,101,3,1.0,23,Usado,898609.34,8897.12,2024,5,136.0,0
IMO-01345,Benfica,Apartamento,50,3,1.0,1,Usado,253516.09,5070.32,2024,2,133.0,1
IMO-01346,Edson Queiroz,Cobertura,249,5,2.0,27,Usado,1375469.05,5523.97,2022,11,7.0,0
IMO-01347,Aquiraz (Beach Park),Apartamento,67,4,1.0,15,Usado,431748.59,6444.01,2023,10,104.0,1
IMO-01348,Meireles,Apartamento,89,3,1.0,1,Novo,1132987.81,12730.2,2024,1,,1
IMO-01349,Aquiraz (Beach Park),Casa,190,5,2.0,0,Usado,875696.54,4608.93,2022,4,150.0,1
IMO-01350,Aquiraz (Beach Park),Apartamento,77,4,1.0,6,Novo,537224.81,6976.95,2023,4,32.0,0
IMO-01351,Dionísio Torres,Apartamento,88,2,2.0,20,Novo,1071706.53,12178.48,2023,5,141.0,1
IMO-01352,Varjota,Casa,180,3,2.0,0,Novo,1899509.74,10552.83,2023,1,259.0,1
IMO-01353,Parquelândia,Casa,133,4,1.0,0,Usado,953600.03,7169.93,2024,9,62.0,0
IMO-01354,Caucaia,Casa,130,4,1.0,0,Usado,400602.83,3081.56,2023,1,91.0,1
IMO-01355,Dionísio Torres,Apartamento,64,3,2.0,14,Novo,704895.77,11014.0,2022,1,70.0,1
IMO-01356,Meireles,Casa,147,4,1.0,0,Usado,1853401.61,12608.17,2024,11,56.0,0
IMO-01357,Maraponga,Apartamento,40,3,1.0,6,Usado,185013.13,4625.33,2024,2,140.0,0
IMO-01358,Cocó,Casa,141,3,4.0,0,Usado,1019699.42,7231.91,2024,10,72.0,0
IMO-01359,Aldeota,Casa,181,4,4.0,0,Novo,2235412.77,12350.35,2023,9,135.0,0
IMO-01360,Maracanaú,Apartamento,105,1,2.0,17,Usado,260246.81,2478.54,2023,10,127.0,1
IMO-01361,Caucaia,Casa,150,4,4.0,0,Usado,513538.23,3423.59,2024,7,128.0,0
IMO-01362,Parquelândia,Casa,161,3,3.0,0,Usado,930114.94,5777.11,2024,7,131.0,1
IMO-01363,Centro,Apartamento,104,3,2.0,15,Novo,558964.93,5374.66,2024,8,96.0,1
IMO-01364,Montese,Apartamento,62,1,2.0,9,Usado,223335.68,3602.19,2023,10,5.0,1
IMO-01365,Edson Queiroz,Casa,111,3,2.0,0,Usado,985366.61,8877.18,2022,10,124.0,1
IMO-01366,Aldeota,Apartamento,52,2,2.0,21,Novo,693077.28,13328.41,2023,8,113.0,1
IMO-01367,Parquelândia,Apartamento,58,4,2.0,19,Usado,413241.89,7124.86,2022,5,102.0,1
IMO-01368,Maracanaú,Casa,162,3,2.0,0,Usado,456754.62,2819.47,2024,8,178.0,0
IMO-01369,Cocó,Apartamento,91,1,3.0,19,Novo,916897.32,10075.79,2023,5,5.0,1
IMO-01370,Dionísio Torres,Apartamento,30,2,2.0,13,Usado,246127.88,8204.26,2024,3,88.0,0
IMO-01371,Montese,Apartamento,89,3,2.0,25,Usado,340635.92,3827.37,2024,9,120.0,1
IMO-01372,Eusébio,Apartamento,92,3,2.0,2,Usado,470857.2,5118.01,2023,1,87.0,0
IMO-01373,Aldeota,Flat/Studio,37,1,1.0,20,Usado,516699.54,13964.85,2024,11,6.0,1
IMO-01374,Messejana,Apartamento,60,3,3.0,5,Usado,209359.35,3489.32,2024,10,113.0,1
IMO-01375,Benfica,Apartamento,93,3,2.0,24,Novo,562383.0,6047.13,2024,5,93.0,1
IMO-01376,Eusébio,Apartamento,79,2,1.0,5,Usado,418893.18,5302.45,2023,5,181.0,0
IMO-01377,Aldeota,Flat/Studio,30,1,1.0,8,Novo,392010.01,13067.0,2023,12,11.0,1
IMO-01378,Centro,Apartamento,87,3,2.0,19,Usado,505882.89,5814.75,2024,4,76.0,1
IMO-01379,Dionísio Torres,Apartamento,111,2,2.0,14,Usado,1012792.41,9124.26,2022,9,78.0,0
IMO-01380,Parangaba,Apartamento,84,2,2.0,4,Novo,478988.31,5702.24,2022,8,111.0,1
IMO-01381,Fátima,Apartamento,47,2,1.0,25,Novo,541287.28,11516.75,2023,2,64.0,1
IMO-01382,Centro,Casa,171,4,4.0,0,Usado,962759.15,5630.17,2024,10,5.0,1
IMO-01383,Messejana,Apartamento,100,1,1.0,20,Novo,618743.7,6187.44,2024,8,141.0,0
IMO-01384,Varjota,Apartamento,76,4,2.0,7,Novo,753107.84,9909.31,2023,10,97.0,1
IMO-01385,Aldeota,Casa,109,3,2.0,0,Usado,1106998.89,10155.95,2024,3,161.0,0
IMO-01386,Parquelândia,Apartamento,34,3,1.0,2,Usado,180849.29,5319.1,2023,10,56.0,1
IMO-01387,Messejana,Apartamento,74,3,2.0,21,Novo,337754.27,4564.25,2022,2,130.0,0
IMO-01388,Montese,Casa,65,4,2.0,0,Novo,449951.59,6922.33,2023,1,96.0,0
IMO-01389,Montese,Apartamento,48,3,3.0,23,Novo,333572.09,6949.42,2023,12,106.0,1
IMO-01390,Messejana,Apartamento,85,2,2.0,14,Usado,365078.14,4295.04,2022,8,113.0,1
IMO-01391,Maraponga,Apartamento,73,2,1.0,4,Usado,316686.19,4338.17,2023,11,,1
IMO-01392,Luciano Cavalcante,Apartamento,86,2,3.0,18,Usado,730814.38,8497.84,2023,9,126.0,0
IMO-01393,Caucaia,Casa,307,2,2.0,0,Usado,918480.57,2991.79,2022,9,32.0,1
IMO-01394,Fátima,Apartamento,45,3,1.0,10,Novo,330001.98,7333.38,2023,3,54.0,1
IMO-01395,Centro,Apartamento,110,2,1.0,15,Usado,561697.5,5106.34,2024,12,,1
IMO-01396,Cocó,Flat/Studio,27,1,1.0,15,Usado,316500.57,11722.24,2023,7,72.0,0
IMO-01397,Eusébio,Apartamento,55,2,3.0,8,Usado,344119.39,6256.72,2022,12,96.0,1
IMO-01398,Montese,Cobertura,203,4,3.0,19,Usado,993525.85,4894.22,2024,8,113.0,1
IMO-01399,Luciano Cavalcante,Apartamento,88,3,1.0,4,Usado,701380.81,7970.24,2023,12,67.0,0
IMO-01400,Maraponga,Apartamento,69,3,3.0,4,Novo,338773.45,4909.76,2022,1,89.0,0
IMO-01401,Luciano Cavalcante,Casa,60,4,2.0,0,Usado,584418.06,9740.3,2022,5,56.0,0
IMO-01402,Eusébio,Apartamento,44,1,3.0,20,Usado,272008.75,6182.02,2024,9,164.0,0
IMO-01403,Parangaba,Apartamento,65,4,1.0,22,Usado,302479.17,4653.53,2024,1,99.0,0
